Sleep_Hours,Sleep_Quality,Physical_Activity_Min,Diet_Quality,Stress_Level,HealthScore,HealthFloor,FloorNum,C1,C2,C3
7.6,0.0,47,0.0,6,-5.27152006458274,🔴 Floor 0 — At Risk,0,-1.6456346088547937,1.994381610123748,-0.3975322064450642
10.0,1.0,18,1.0,1,4.37447558752797,🟢 Floor 3 — Healthy,3,1.5181165835501778,0.10065078077210779,-0.15474269004358981
6.0,1.0,45,2.0,3,5.0112151319931595,🟢 Floor 3 — Healthy,3,1.535809375553954,-0.5276073155692735,-1.849427640891571
5.5,2.0,50,0.0,4,-0.8100645260620444,🟠 Floor 1 — Below Average,1,-0.5306671759331782,1.2781170724776922,0.8895363696882425
5.2,0.0,29,2.0,6,-1.3974145670144682,🟠 Floor 1 — Below Average,1,-0.4581523468676916,-1.4302108108395428,-2.164030512290952
8.4,0.0,42,1.0,7,-2.5594527286920234,🟠 Floor 1 — Below Average,1,-0.32465198989158356,1.0458574696467622,-1.3559355373645121
6.8,0.0,48,0.0,7,-6.691794789899063,🔴 Floor 0 — At Risk,0,-2.111305347132807,1.8249484926249762,-0.41807575532848423
5.9,2.0,16,1.0,6,-1.3442092513601236,🟠 Floor 1 — Below Average,1,-0.25219951780458755,-1.2784560432573573,0.5872796452053287
7.5,3.0,30,0.0,4,1.146804989522196,🟡 Floor 2 — Average,2,0.5475473903221764,0.6582692949958013,2.0363677083850806
10.0,2.0,63,1.0,2,8.560722210522293,🟢 Floor 3 — Healthy,3,3.222689011649252,2.284065247861433,-0.47365454635354726
5.5,3.0,47,0.0,3,1.84838131290451,🟡 Floor 2 — Average,2,0.336020726141354,0.9793509340436678,1.63912622420596
8.2,2.0,41,0.0,3,1.3942210662769978,🟡 Floor 2 — Average,2,0.4980241623246961,1.562354573599099,1.0987764152642305
6.9,2.0,10,0.0,2,-0.7831806101556087,🟠 Floor 1 — Below Average,1,-0.6124695719468631,-0.40167288649196875,1.7845150610002534
5.1,2.0,29,1.0,2,2.6974426434700356,🟢 Floor 3 — Healthy,3,0.42905446410015663,-0.8342602176629116,0.26864621114431225
6.1,0.0,51,1.0,3,0.1379003150905671,🟡 Floor 2 — Average,2,-0.3412215529900177,0.8665076616185887,-1.5914858803772491
6.8,0.0,45,0.0,2,-2.2845759629589324,🟠 Floor 1 — Below Average,1,-1.332748358227789,1.6636819292521041,-0.37874016752349143
8.2,0.0,37,1.0,1,2.489031344333422,🟡 Floor 2 — Average,2,0.4952897885424109,0.7244264354093698,-1.2781593925308672
9.5,0.0,48,0.0,5,-2.931052444519928,🔴 Floor 0 — At Risk,0,-0.6911472630761751,2.572865805210106,-0.4169208949003545
7.9,1.0,24,1.0,6,-1.310062496107114,🟠 Floor 1 — Below Average,1,-0.02619586909338524,-0.16677311921946197,-0.2712192215576758
8.4,2.0,22,0.0,4,-0.7236350902972117,🟠 Floor 1 — Below Average,1,-0.05907545099311656,0.6376653354110934,1.532731520411203
3.5,2.0,29,0.0,7,-6.474942920600945,🔴 Floor 0 — At Risk,0,-2.3571765208127284,-0.35883993519147905,1.3696256891649008
6.0,2.0,64,1.0,6,2.101725249535264,🟡 Floor 2 — Average,2,0.9665500322838996,1.2290033662273523,-0.49202206600026227
7.0,2.0,62,2.0,8,4.242841192221087,🟢 Floor 3 — Healthy,3,2.2707057104699815,0.49230339704595916,-1.5113609854805348
7.5,1.0,29,1.0,2,2.4525568262198907,🟡 Floor 2 — Average,2,0.6184865627954391,-0.024679741900709744,-0.40805319400653506
3.5,3.0,31,1.0,10,-3.7391439493687466,🔴 Floor 0 — At Risk,0,-0.7550483133505829,-1.3081110428897458,0.949073182806807
8.4,2.0,45,0.0,1,3.66447975730137,🟢 Floor 3 — Healthy,3,1.0170933913957576,1.822065968077972,0.9984560910963183
8.3,2.0,21,2.0,4,5.975805846844601,🟢 Floor 3 — Healthy,3,2.465264869768955,-1.2694550359798584,-0.6056068676916552
5.2,2.0,25,2.0,1,6.831001048028328,🟢 Floor 3 — Healthy,3,1.835677475881411,-1.9281961640932395,-0.7267305703947766
7.1,0.0,28,1.0,7,-4.465150983273712,🔴 Floor 0 — At Risk,0,-1.1881084024138182,-0.03869759070014002,-1.0469825263171186
6.6,2.0,24,0.0,7,-4.6295557433162555,🔴 Floor 0 — At Risk,0,-1.2408086545806951,0.24446901524303657,1.4963547193252797
9.7,0.0,35,0.0,5,-3.7033934066953185,🔴 Floor 0 — At Risk,0,-0.9304536768507794,1.9568772771926048,-0.12356588030472254
7.0,1.0,8,0.0,6,-6.493222382238063,🔴 Floor 0 — At Risk,0,-2.073312228877263,-0.3296389841722931,1.1647498705570078
7.7,2.0,12,0.0,1,0.8480356738019847,🟡 Floor 2 — Average,2,-0.0731252874133016,-0.07726066769997932,1.7375735152871556
8.3,0.0,35,1.0,5,-1.275255107257486,🟠 Floor 1 — Below Average,1,-0.19563752709002127,0.6539307930041701,-1.210189921694608
7.0,2.0,7,1.0,3,1.573427493050546,🟡 Floor 2 — Average,2,0.4778190745220139,-1.4414341476593628,0.7779030506456018
7.0,3.0,23,1.0,6,1.8733082282800266,🟡 Floor 2 — Average,2,1.1293216747532306,-0.7536360082392837,1.12260691148526
7.8,2.0,0,0.0,2,-0.8484930752443198,🟠 Floor 1 — Below Average,1,-0.4982927694678883,-0.6681257916636987,2.013603597370226
6.4,0.0,21,0.0,6,-7.950114991094452,🔴 Floor 0 — At Risk,0,-2.763812396399501,0.31770393339719605,0.18182098532709473
6.9,1.0,46,1.0,1,4.146307026493021,🟢 Floor 3 — Healthy,3,0.966579238610679,0.6855149402522633,-0.7988574454439386
7.8,2.0,17,0.0,1,1.2704745008391607,🟡 Floor 2 — Average,2,0.08963676634566381,0.2088316232486059,1.6255581599649866
7.9,0.0,45,1.0,6,-1.7792269061097643,🟠 Floor 1 — Below Average,1,-0.28039638660251603,1.0606101345579397,-1.4313495450128053
6.6,2.0,44,0.0,7,-3.2232786857077844,🔴 Floor 0 — At Risk,0,-0.749651679543708,1.27766302386449,1.0464540886818277
7.6,2.0,47,1.0,5,2.9639348298452766,🟢 Floor 3 — Healthy,3,1.3590776705300733,0.7942315871747365,-0.10787959389252802
6.9,0.0,28,2.0,5,0.66068622201738,🟡 Floor 2 — Average,2,0.36727368140779076,-1.010633594201774,-2.139348742359285
7.1,1.0,12,1.0,4,-0.8735210775201031,🟠 Floor 1 — Below Average,1,-0.299780320049101,-1.0115548195699708,-0.01621706459776701
6.2,0.0,37,1.0,1,1.0716400916322564,🟡 Floor 2 — Average,2,-0.3041664114519632,0.1685506595449318,-1.2873554393047486
10.0,2.0,36,1.0,3,5.738616105634578,🟢 Floor 3 — Healthy,3,2.3891809883172064,0.8905108286384014,0.13934120637341818
3.6,1.0,10,1.0,6,-5.341847629740551,🔴 Floor 0 — At Risk,0,-2.0888365816071808,-2.085141843363021,0.023939719328895933
5.9,0.0,56,0.0,4,-3.996213799222359,🔴 Floor 0 — At Risk,0,-1.7632595260191413,1.9843095196867677,-0.6190639327090266
9.0,0.0,21,1.0,5,-1.7635621091380078,🟠 Floor 1 — Below Average,1,-0.2596377396178812,0.12525150852170597,-0.892040863873333
9.3,2.0,39,1.0,1,7.3007348800630005,🟢 Floor 3 — Healthy,3,2.52393707863895,0.8484184235472045,0.05737769268943193
8.8,2.0,58,0.0,10,-3.4506505987594123,🔴 Floor 0 — At Risk,0,-0.0377782981203445,2.6161346605981817,0.7585290027575957
9.3,1.0,51,1.0,1,6.1987457941365385,🟢 Floor 3 — Healthy,3,2.0487159223631757,1.6108643734449524,-0.900297346976144
5.0,1.0,46,1.0,3,0.9525211821943531,🟡 Floor 2 — Average,2,-0.1337963654482032,0.15994793801290857,-0.7963338871625157
8.9,1.0,31,1.0,5,0.814462177522714,🟡 Floor 2 — Average,2,0.7158832791988605,0.47152517931433496,-0.4297163202542484
7.1,2.0,20,1.0,7,-1.1361511653340106,🟠 Floor 1 — Below Average,1,0.15525949016732105,-0.7370342835984731,0.508447048499272
9.3,3.0,49,1.0,1,9.949628729358782,🟢 Floor 3 — Healthy,3,3.539430907455411,1.2224858831330552,0.5201620386472108
6.6,2.0,30,0.0,1,1.3341198366639666,🟡 Floor 2 — Average,2,-0.0707849198769196,0.5468822633338876,1.327605121982414
8.2,2.0,16,0.0,4,-1.2872573328498704,🟠 Floor 1 — Below Average,1,-0.2863681635036506,0.2721195552382132,1.6667821049268505
7.9,1.0,26,1.0,3,1.6014614410025736,🟡 Floor 2 — Average,2,0.5342581495066531,-0.06722619560510916,-0.333098988696936
7.9,3.0,39,0.0,1,4.834004147335081,🟢 Floor 3 — Healthy,3,1.4397975901840347,1.2306092768005505,1.8188619298753883
5.8,1.0,29,1.0,1,2.1714063385401796,🟡 Floor 2 — Average,2,0.10939489983233402,-0.4984316438014131,-0.4214997351226391
7.7,2.0,34,0.0,4,-0.3759557941775379,🟠 Floor 1 — Below Average,1,-0.04419093596895568,1.0630252190314118,1.2595725256542734
7.1,2.0,50,2.0,4,7.164472828756183,🟢 Floor 3 — Healthy,3,2.6977687635759606,-0.10484918899741458,-1.2634804101889894
7.2,1.0,25,1.0,3,1.0350606496767418,🟡 Floor 2 — Average,2,0.22989063075677255,-0.3134424175887352,-0.3138225735356218
6.2,0.0,30,1.0,2,-0.34418895564698837,🟠 Floor 1 — Below Average,1,-0.6465174597470218,-0.1918097510566459,-1.1242603172212353
6.7,0.0,28,0.0,3,-4.47441310167747,🔴 Floor 0 — At Risk,0,-1.9606507040410597,0.7589307255465778,0.008845467543053757
7.9,3.0,31,1.0,5,3.9972771921552197,🟢 Floor 3 — Healthy,3,1.8559858617976073,-0.09147179806763606,0.9411549789178207
6.1,0.0,38,1.0,4,-1.6998118494712189,🟠 Floor 1 — Below Average,1,-0.8309196937961723,0.19618904843057494,-1.2934205691007001
5.0,1.0,35,1.0,7,-3.515459507955426,🔴 Floor 0 — At Risk,0,-1.0857171298469988,-0.4032787970651672,-0.5263689348753972
6.0,1.0,22,2.0,5,1.5467323615108581,🟡 Floor 2 — Average,2,0.630086640197193,-1.7132654406520829,-1.3207821129349913
6.9,0.0,41,2.0,3,3.422030463695446,🟢 Floor 3 — Healthy,3,1.0274179292460586,-0.341572473429691,-2.4430439549941387
6.5,0.0,52,2.0,3,3.912004594839871,🟢 Floor 3 — Healthy,3,1.1376630255175262,0.11550907613922035,-2.6923285112028137
9.8,2.0,34,0.0,2,2.959569175391247,🟢 Floor 3 — Healthy,3,1.1361302880893638,1.6441797988572102,1.2579685720502387
8.3,0.0,38,1.0,1,2.630214759848905,🟢 Floor 3 — Healthy,3,0.5598204472939795,0.8038799246336648,-1.3001946217243459
8.8,3.0,38,0.0,1,5.401516358170183,🟢 Floor 3 — Healthy,3,1.774995031429654,1.429093675508475,1.8454951824558077
5.7,2.0,29,2.0,6,2.848443887143913,🟢 Floor 3 — Healthy,3,1.281542385726836,-1.5763009563231851,-0.7862621780384718
8.3,0.0,62,1.0,5,0.6232189205139497,🟡 Floor 2 — Average,2,0.46742438920991114,2.048742704643132,-1.8175557730632683
7.9,1.0,24,0.0,2,-1.0358463639706408,🟠 Floor 1 — Below Average,1,-0.6388469307217521,0.7420303522001434,0.7864479816572728
6.2,0.0,39,1.0,3,-0.6349963568394565,🟠 Floor 1 — Below Average,1,-0.5959429280124908,0.2743850452389389,-1.3210856996524838
5.7,2.0,22,2.0,6,2.356246916980948,🟡 Floor 2 — Average,2,1.1096374444638906,-1.9379188593406937,-0.6287969573132635
7.6,3.0,20,1.0,4,3.934848199681666,🟢 Floor 3 — Healthy,3,1.6363772025602212,-0.744367361605032,1.181591017397332
9.4,0.0,10,1.0,2,0.5173599910664073,🟡 Floor 2 — Average,2,0.1414554852069907,-0.33560251829499804,-0.6596460117395732
8.2,1.0,37,1.0,3,2.5875225105924065,🟡 Floor 2 — Average,2,0.9243129157761515,0.5844118755163555,-0.5791649285347523
6.2,0.0,27,1.0,2,-0.555130514288259,🟠 Floor 1 — Below Average,1,-0.7201910060025698,-0.3467888523498639,-1.0567752226247176
5.2,0.0,48,1.0,2,0.2127647698500521,🟡 Floor 2 — Average,2,-0.6042042822109209,0.46012696877044285,-1.5337689081872827
5.8,2.0,22,1.0,3,1.7777005346361991,🟡 Floor 2 — Average,2,0.36651308580312925,-1.0000641067119358,0.43495994959868395
4.9,0.0,34,0.0,3,-5.328182111825979,🔴 Floor 0 — At Risk,0,-2.5328141915249,0.5686007298550195,-0.13440116374647498
5.7,2.0,43,0.0,1,1.6103738603939481,🟡 Floor 2 — Average,2,-0.11128817610034647,0.9683142697988352,1.0310314910159237
8.5,2.0,27,1.0,5,2.1954838359523308,🟡 Floor 2 — Average,2,1.227675985490555,0.011181677692280559,0.3461592577991706
4.4,0.0,9,0.0,5,-9.28764040124442,🔴 Floor 0 — At Risk,0,-3.6875166743839536,-0.8593457400560449,0.4369354155809797
8.9,0.0,29,1.0,6,-2.1955529258459574,🟠 Floor 1 — Below Average,1,-0.2735938666349182,0.5119928155929964,-1.066831017111103
7.9,0.0,29,1.0,6,-2.904248552196541,🔴 Floor 0 — At Risk,0,-0.6733219666321055,0.23405492766077718,-1.0714290404980436
5.3,3.0,14,1.0,3,2.8065972189090638,🟢 Floor 3 — Healthy,3,0.7401015870877079,-1.6948401988515025,1.3003558514420992
6.6,2.0,45,0.0,1,2.3888276298703195,🟡 Floor 2 — Average,2,0.2975828114008205,1.3217777697999775,0.9901796489998251
6.9,0.0,31,1.0,6,-3.472316472786277,🔴 Floor 0 — At Risk,0,-1.023934369125594,0.05943644059070348,-1.1210171269493294
8.4,1.0,36,2.0,3,6.079259959310748,🟢 Floor 3 — Healthy,3,2.2741361767805595,-0.32549368841160153,-1.63593710097336
8.1,1.0,21,0.0,3,-2.0286808744580753,🟠 Floor 1 — Below Average,1,-0.8030209640099762,0.6438963209092998,0.8604825822894837
7.3,1.0,23,0.0,7,-6.149537978242815,🔴 Floor 0 — At Risk,0,-1.7554721746324804,0.5298953810893933,0.834333705948806
6.8,1.0,6,1.0,2,0.3392512715247411,🟡 Floor 2 — Average,2,-0.2261536284951268,-1.4074093733679343,0.10611391486257632
9.9,1.0,41,0.0,3,0.6532483105814453,🟡 Floor 2 — Average,2,0.40764659102194795,2.1773785278087474,0.41885839374252476
6.7,2.0,21,1.0,1,4.192476899703861,🟢 Floor 3 — Healthy,3,1.0426027411129748,-0.804094692835873,0.4503333994624931
8.3,3.0,0,1.0,3,3.948290157634884,🟢 Floor 3 — Healthy,3,1.595476004553379,-1.5842623410898626,1.6290803630533377
4.3,2.0,4,1.0,5,-2.3982564109698594,🟠 Floor 1 — Below Average,1,-1.0160125557901662,-2.3443305615377104,0.8442332848139898
5.3,3.0,22,1.0,7,-0.3254202665126682,🟠 Floor 1 — Below Average,1,0.25477994897404993,-1.276532625739198,1.1429152046179385
7.8,2.0,21,0.0,1,1.5517299123608548,🟡 Floor 2 — Average,2,0.1878681613530611,0.41547042497289655,1.5355780338362963
6.1,2.0,35,0.0,1,1.3313412878907926,🟡 Floor 2 — Average,2,-0.14785972611626658,0.6662118215231413,1.212830952628081
7.6,0.0,24,1.0,3,-0.6975302731549935,🟠 Floor 1 — Below Average,1,-0.404691319294169,-0.11139741812204446,-0.9772229939281778
7.7,2.0,27,1.0,6,0.7048952577555845,🟡 Floor 2 — Average,2,0.7374473984606923,-0.2099111402375638,0.3481107404479232
8.0,2.0,32,0.0,1,2.4669214193156304,🟡 Floor 2 — Average,2,0.5379501176228414,1.0393147073011397,1.2890522916597857
7.6,2.0,59,0.0,7,-1.4598752661508483,🟠 Floor 1 — Below Average,1,0.018444151731219438,2.330496418262799,0.7136266390861793
8.5,2.0,5,1.0,4,1.5722111496992932,🟡 Floor 2 — Average,2,0.8578494199819827,-1.1265892242072488,0.8354200501486629
8.8,2.0,27,1.0,6,1.4844604467412261,🟡 Floor 2 — Average,2,1.1771483084575982,0.09582053648787728,0.3531685661735578
4.9,2.0,39,0.0,7,-4.779630514905893,🔴 Floor 0 — At Risk,0,-1.551978693298173,0.5468701122243543,1.1511126065848916
7.0,0.0,34,1.0,4,-1.343241197277388,🟠 Floor 1 — Below Average,1,-0.569395798806101,0.2396943458452816,-1.1993022219237632
8.1,2.0,12,0.0,4,-1.639382307006623,🟠 Floor 1 — Below Average,1,-0.4245723685107665,0.03768696472070064,1.756302428716847
7.9,0.0,30,2.0,2,4.280905785477651,🟢 Floor 3 — Healthy,3,1.3274558000050163,-0.633148782655202,-2.1966304861116046
3.6,2.0,45,1.0,4,0.9121566957983775,🟡 Floor 2 — Average,2,-0.11850431993026107,-0.42209685783221584,-0.08691152573425029
6.3,0.0,20,1.0,3,-1.9000899989324458,🟠 Floor 1 — Below Average,1,-1.0225692442979097,-0.6793554741582197,-0.8932202982025101
9.0,1.0,47,0.0,2,1.3609374412647415,🟡 Floor 2 — Average,2,0.3656845005676885,2.2359351388402553,0.27412008214293754
7.5,3.0,45,2.0,4,9.042137135385843,🟢 Floor 3 — Healthy,3,3.504786101113556,-0.394502080704766,-0.46143138189384547
6.2,2.0,32,0.0,2,0.2676372147683004,🟡 Floor 2 — Average,2,-0.3520065694042088,0.5402840014390762,1.2864057509215978
8.3,1.0,45,1.0,5,1.373638742038294,🟡 Floor 2 — Average,2,0.8198563017264392,1.0279982525900206,-0.7474055757368291
6.6,2.0,45,0.0,6,-2.229332755711081,🟠 Floor 1 — Below Average,1,-0.5546477237597455,1.3280652318796315,1.01832915579135
6.3,2.0,36,1.0,10,-3.348982251676541,🔴 Floor 0 — At Risk,0,-0.2829357308971789,-0.1290569097992933,0.1617378293498728
9.2,2.0,57,1.0,8,2.030090129461604,🟡 Floor 2 — Average,2,1.7328827969477265,1.7593016894248061,-0.30858336772023404
5.9,1.0,35,2.0,4,3.3135749634375857,🟢 Floor 3 — Healthy,3,1.079811971003629,-1.070740616257291,-1.619307226550234
8.3,2.0,32,1.0,1,6.099842283549453,🟢 Floor 3 — Healthy,3,1.9523040373788174,0.2088626325974769,0.21024489002769953
3.7,1.0,19,1.0,7,-5.561785468297961,🔴 Floor 0 — At Risk,0,-1.9982892398729317,-1.5911532582742145,-0.17242586076365843
10.0,2.0,13,1.0,1,5.968661643617397,🟢 Floor 3 — Healthy,3,2.1652426810888983,-0.3001772661081313,0.645467128896778
8.8,2.0,63,1.0,3,6.786655381785314,🟢 Floor 3 — Healthy,3,2.5725691846205145,1.9517972747587011,-0.47354227305957103
8.5,3.0,34,0.0,6,0.2894918731619125,🟡 Floor 2 — Average,2,0.7046146712625345,1.1453609694841729,1.9622454083599408
7.5,2.0,12,2.0,1,7.546920901189163,🟢 Floor 3 — Healthy,3,2.4358000721009003,-1.9605151274530803,-0.42371970668656933
5.7,2.0,36,0.0,6,-3.499983495350417,🔴 Floor 0 — At Risk,0,-1.135423652523858,0.6129838288609807,1.216646218532657
7.2,0.0,30,0.0,6,-6.7503338140901725,🔴 Floor 0 — At Risk,0,-2.2230092776351067,1.0049915476226252,-0.016955879752906196
7.0,1.0,42,0.0,6,-4.102551384303663,🔴 Floor 0 — At Risk,0,-1.2383453713143857,1.4267908304841774,0.3999187984631393
8.7,0.0,41,0.0,2,-1.2193096844145195,🟠 Floor 1 — Below Average,1,-0.671496363240531,1.9851251145990294,-0.2800237969596138
7.2,2.0,35,1.0,2,4.607586576088802,🟢 Floor 3 — Healthy,3,1.415830566605346,0.059367549581184606,0.14333187106385198
8.9,1.0,26,1.0,1,4.157421221585716,🟢 Floor 3 — Healthy,3,1.2748784635680666,0.2081967074952482,-0.3397607680266053
8.2,0.0,10,1.0,5,-3.1039709919031337,🔴 Floor 0 — At Risk,0,-0.849556555885974,-0.6653555065658686,-0.648273935728987
8.4,0.0,4,1.0,4,-2.4604829067992773,🟠 Floor 1 — Below Average,1,-0.7465119213655189,-0.9209836239817913,-0.5180140432168682
8.1,0.0,33,2.0,4,2.7863223151564767,🟢 Floor 3 — Healthy,3,1.1401827521957748,-0.42006711894367876,-2.251936173314124
7.3,0.0,27,1.0,2,0.2244346746973822,🟡 Floor 2 — Average,2,-0.280490096005664,-0.041057175624423,-1.0517173968990827
10.0,2.0,28,0.0,2,2.679425183378822,🟢 Floor 3 — Healthy,3,1.068728815577705,1.389809173857218,1.3938583659206625
6.1,2.0,0,1.0,5,-1.4038596950605045,🟠 Floor 1 — Below Average,1,-0.3947333708026267,-2.0506811649840073,0.9424898530391735
7.7,1.0,42,1.0,7,-1.109784346645887,🟠 Floor 1 — Below Average,1,0.16545368140835223,0.708771403369333,-0.6714194924558657
5.7,3.0,29,1.0,3,4.1447832626556504,🟢 Floor 3 — Healthy,3,1.268360558364323,-0.808769537212525,0.9647695878142865
7.3,2.0,30,2.0,5,4.976302819301549,🟢 Floor 3 — Healthy,3,2.1161113015062982,-1.0811981276164928,-0.8070302735098442
7.6,0.0,31,1.0,5,-2.052597457224589,🟠 Floor 1 — Below Average,1,-0.57367859209545,0.2527354697273258,-1.1234284119367761
6.2,1.0,44,1.0,4,0.7386961509379255,🟡 Floor 2 — Average,2,0.1263155500126096,0.39141149508535716,-0.7401962946755368
6.0,0.0,38,1.0,5,-2.6943134892225573,🟠 Floor 1 — Below Average,1,-1.041338610828004,0.169652752053284,-1.2882504700810893
4.0,2.0,55,1.0,9,-2.719386910438555,🟠 Floor 1 — Below Average,1,-0.5652651275734588,0.21196276373105244,-0.28187312490967514
5.8,3.0,17,1.0,1,5.219150744958186,🟢 Floor 3 — Healthy,3,1.3545313974060758,-1.4034071384240367,1.2239099658224417
6.8,0.0,21,1.0,1,0.37183582135582993,🟡 Floor 2 — Average,2,-0.4572551314832404,-0.49124181459289934,-0.9246761207578225
8.5,1.0,14,2.0,5,2.7559606043439273,🟢 Floor 3 — Healthy,3,1.4329441001753662,-1.4316983242701167,-1.1293268022102587
7.9,0.0,22,1.0,2,0.298082786105615,🟡 Floor 2 — Average,2,-0.16344247976659812,-0.13259294502045468,-0.9364834252060553
9.5,2.0,55,0.0,1,5.147183475091246,🟢 Floor 3 — Healthy,3,1.7023727889111568,2.6443946491141395,0.778563601500227
7.1,1.0,17,1.0,5,-1.4455838902342655,🟠 Floor 1 — Below Average,1,-0.3474371833219675,-0.7519988249986768,-0.1230623209003251
6.2,1.0,43,0.0,8,-6.446458186736265,🔴 Floor 0 — At Risk,0,-1.8744622166245124,1.2586152054013366,0.38500515093802423
8.4,0.0,27,1.0,4,-0.8432642905495361,🟠 Floor 1 — Below Average,1,-0.18168140007298414,0.2671894859328798,-1.0353997684568381
6.2,0.0,35,1.0,7,-4.610780076826272,🔴 Floor 0 — At Risk,0,-1.375958751148341,0.07277621317837155,-1.2085859680905733
7.4,0.0,17,0.0,4,-5.675410622033001,🔴 Floor 0 — At Risk,0,-2.121423477345484,0.3864880347732629,0.2651393321261158
4.6,2.0,7,0.0,5,-5.395018340752061,🔴 Floor 0 — At Risk,0,-2.1168560692922815,-1.1921366527814983,1.8583144058817227
5.2,2.0,8,2.0,7,0.09387308636344693,🟡 Floor 2 — Average,2,0.395517404907293,-2.7988661169258897,-0.31053562619801245
8.1,2.0,30,2.0,4,6.466891397498295,🟢 Floor 3 — Healthy,3,2.606339888536161,-0.8601053096866486,-0.8089817561585968
5.9,3.0,16,1.0,4,2.4488102233639806,🟡 Floor 2 — Average,2,0.8586080375576057,-1.4235005728140948,1.2637545037682234
7.2,2.0,45,1.0,5,2.5398288735441965,🟡 Floor 2 — Average,2,1.1500707330275,0.5797370311397038,-0.06472874018295902
7.3,0.0,20,0.0,1,-2.7644423946779497,🟠 Floor 1 — Below Average,1,-1.576384419993316,0.5099008700254662,0.18030473111598894
7.2,1.0,53,1.0,6,0.2329522989797601,🟡 Floor 2 — Average,2,0.4061720747122145,1.1368016717290916,-0.9267937523615396
6.3,1.0,65,1.0,2,4.133420778294438,🟢 Floor 3 — Healthy,3,1.0228953978653907,1.5015440080992433,-1.2233919572290775
4.0,2.0,23,0.0,9,-8.389742378940756,🔴 Floor 0 — At Risk,0,-2.6455517773894575,-0.5273142089799439,1.5181546927680167
5.3,1.0,34,1.0,1,2.1686277897670054,🟡 Floor 2 — Average,2,0.032320093592987105,-0.37910208561215925,-0.5362739044769724
5.5,2.0,7,0.0,5,-4.757192277036536,🔴 Floor 0 — At Risk,0,-1.7571007792948132,-0.9419925536425011,1.8624526269299693
5.4,2.0,24,1.0,4,0.711217912740533,🟡 Floor 2 — Average,2,0.08529143627583996,-1.006662368606747,0.39376057853786745
6.0,2.0,44,1.0,1,5.313608577508194,🟢 Floor 3 — Healthy,3,1.3276235924074784,0.1895218955262447,-0.07027094214833521
6.1,1.0,33,1.0,2,1.7416383608507682,🟡 Floor 2 — Average,2,0.15709861780677428,-0.20715398328152593,-0.5044705528769423
7.8,0.0,41,0.0,6,-5.551664056595164,🔴 Floor 0 — At Risk,0,-1.7130360813664522,1.7400109851237557,-0.26164241257464044
5.6,0.0,35,0.0,5,-6.609045474732707,🔴 Floor 0 — At Risk,0,-2.5693388868392466,0.817331936670507,-0.14241777619117918
9.1,2.0,16,1.0,5,1.8472488300780219,🟡 Floor 2 — Average,2,1.1973765092185245,-0.39031229429018727,0.5963634186852337
8.1,1.0,16,1.0,6,-1.7308341938803862,🟠 Floor 1 — Below Average,1,-0.14271303910874286,-0.5244631450815996,-0.09033936462290681
6.2,0.0,1,0.0,4,-7.650867019740478,🔴 Floor 0 — At Risk,0,-2.9940227773716983,-0.7735926376425628,0.6195422085765487
5.6,0.0,15,1.0,3,-2.7477462017799716,🟠 Floor 1 — Below Average,1,-1.4251681580551876,-1.1322104978661365,-0.7839637569125056
7.4,0.0,10,2.0,2,2.5202809146938883,🟡 Floor 2 — Average,2,0.6364347749694359,-1.8053117352427646,-1.7490288671616228
6.4,2.0,22,0.0,6,-3.9882904972309383,🔴 Floor 0 — At Risk,0,-1.1994238650517175,0.08430454437851685,1.5347952763539319
4.3,2.0,35,1.0,3,1.6287371825558306,🟡 Floor 2 — Average,2,0.08617296958138987,-0.7453948330063199,0.13562750460002915
9.8,2.0,38,1.0,1,7.584768840357869,🟢 Floor 3 — Healthy,3,2.6992432798856942,0.9357276670822414,0.08217173591507482
5.8,0.0,27,2.0,6,-1.1128248969649657,🟠 Floor 1 — Below Average,1,-0.2674311843730779,-1.3667674789423567,-2.1162816351944422
7.5,2.0,14,2.0,5,3.9930202984848893,🟢 Floor 3 — Healthy,3,1.803131341476146,-1.8521657569272116,-0.44619016431769465
9.8,2.0,35,1.0,2,6.450195204600318,🟢 Floor 3 — Healthy,3,2.455123626598033,0.7820060582049542,0.15528673186989767
5.4,0.0,28,1.0,9,-7.517197702302262,🔴 Floor 0 — At Risk,0,-2.208538386473262,-0.5086770153530505,-1.0435393633583077
6.6,0.0,26,1.0,7,-4.9601265022098495,🔴 Floor 0 — At Risk,0,-1.4370881499161103,-0.2809859355283949,-1.0042914749462437
6.8,1.0,50,1.0,7,-1.1850995873180241,🟠 Floor 1 — Below Average,1,0.002161181425678211,0.8719049076789167,-0.855517965761493
5.5,2.0,0,1.0,1,1.8654512375942667,🟡 Floor 2 — Average,2,0.04721419732751397,-2.2224738674070617,0.9172114335737892
7.5,1.0,29,0.0,4,-2.815019504341317,🔴 Floor 0 — At Risk,0,-1.016841141025607,0.8916686840144806,0.6833934173582435
7.2,1.0,33,1.0,2,2.52120354983641,🟡 Floor 2 — Average,2,0.5967995278036805,0.09857769344391523,-0.49941272715130763
5.2,1.0,39,1.0,5,-1.2452008169310553,🟠 Floor 1 — Below Average,1,-0.5666479007759375,-0.14356740258629444,-0.6266892590433095
6.9,0.0,25,1.0,4,-2.0469354358362577,🟠 Floor 1 — Below Average,1,-0.8303892475724637,-0.25303674682759414,-0.9973067404729038
