ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
msc,geology,government job,c,78.85,78.85,1,Software Developer / Tech Generalist,0.3746733287882116,0.13724867713202066,0.2892281034111124,c government job msc geology
bsc,computer science engineering,technology,c; designing skills; ios; problem solving; programming; team work,71,71.0,1,Software Developer / Tech Generalist,1.1631492680624576,0.2042888172545892,0.7766278302163572,c  designing skills  ios  problem solving  programming  team work technology bsc computer science engineering
journalism,media and communication,content writing; research; teaching,active listening; business knowledge; communication; human resources; mass communication,71.725,71.725,3,Civil Services / Government / Research,1.1033699432778357,-0.8604005253196343,0.29008814143791056,active listening  business knowledge  communication  human resources  mass communication content writing  research  teaching journalism media and communication
be btech,automobile engineering,entrepreneurship; human behavior; social justice; technology,business knowledge; critical thinking; java; leadership; people management; product knowledge; risk managing; team work; work under pressure,74.765,74.765,2,Entrepreneur / Product Manager,2.000165672813656,-0.3988686690976647,1.6340079682988211,business knowledge  critical thinking  java  leadership  people management  product knowledge  risk managing  team work  work under pressure entrepreneurship  human behavior  social justice  technology be btech automobile engineering
mba,finance,financial analysis; government job; human behavior,accounting; data visualization; hardware; product knowledge,76,76.0,6,Finance / Accounting / Investment Analyst,0.7587938143851884,-0.4272170291317889,0.17029805068784548,accounting  data visualization  hardware  product knowledge financial analysis  government job  human behavior mba finance
be btech,information technalogy,technology,excel; java; python; sql,64,64.0,5,AI/ML Engineer / Data Scientist,1.4135016267537521,1.2193616109836187,0.22740698622710762,excel  java  python  sql technology be btech information technalogy
be btech,computer science engineering,data science; digital marketing; web development,artificial intelligence; aws; c; cloud computing; content creation; data visualization; java; machine learning; presentation; python; r; sql,86.45,86.45,5,AI/ML Engineer / Data Scientist,1.926375528998733,1.4254527868514146,-0.9560971417251566,artificial intelligence  aws  c  cloud computing  content creation  data visualization  java  machine learning  presentation  python  r  sql data science  digital marketing  web development be btech computer science engineering
be btech,mechanical engineering,information technology; research; supply chain; technology,active listening; analytical thinking; communication; critical thinking; designing skills; java; negotiation,70.62,70.62,3,Civil Services / Government / Research,2.1950136271758414,-0.007114596327826961,0.630906153928168,active listening  analytical thinking  communication  critical thinking  designing skills  java  negotiation information technology  research  supply chain  technology be btech mechanical engineering
be btech,electrical and electronics engineering,data science,python,71.7,71.7,1,Software Developer / Tech Generalist,0.97612160739246,0.9614101345192677,0.3479083939740602,python data science be btech electrical and electronics engineering
be btech,engineering,entrepreneurship; operations; research; sales and marketing,analytical thinking; critical thinking; excel; interpersonal skills; market research; people management; problem solving; product knowledge; sales; team work; work under pressure,70.11,70.11,2,Entrepreneur / Product Manager,1.9547665465946875,-0.8308744066611794,1.4031650706757144,analytical thinking  critical thinking  excel  interpersonal skills  market research  people management  problem solving  product knowledge  sales  team work  work under pressure entrepreneurship  operations  research  sales and marketing be btech engineering
be btech,computer science engineering,technology,no,65.55,65.55,9,Operations / IT Generalist / Corporate,0.9149198182463557,0.8331784947154606,0.5722839852890989,no technology be btech computer science engineering
be btech,electrical and electronics engineering,entrepreneurship; technology,active listening; excel; logical skills interpersonal skills; presentation; programming; reading; teamwork; work under pressure,68.4,68.4,9,Operations / IT Generalist / Corporate,1.3874023941472058,0.23258341990406284,1.2701018623870823,active listening  excel  logical skills interpersonal skills  presentation  programming  reading  teamwork  work under pressure entrepreneurship  technology be btech electrical and electronics engineering
be btech,mechanical engineering,blockchain; construction; construction management; content writing; data analytics; data science; digital marketing; financial analysis; journalism; market research; research; sales and marketing; salesforce; social justice; social media marketing; technology; web design; web development,active listening; artistic creative skills; c; critical thinking; gathering information; interpersonal skills; leadership; negotiation; presentation; programming language skills; python; social media marketing; sql,78.185,78.185,7,Research Analyst / Consultant,3.5336086760712084,-0.12896940395262524,-0.684329351174342,active listening  artistic creative skills  c  critical thinking  gathering information  interpersonal skills  leadership  negotiation  presentation  programming language skills  python  social media marketing  sql blockchain  construction  construction management  content writing  data analytics  data science  digital marketing  financial analysis  journalism  market research  research  sales and marketing  salesforce  social justice  social media marketing  technology  web design  web development be btech mechanical engineering
bcom,computer applications,data analytics; data science; gaming; human behavior; sales and marketing; technology; web development,accounting; analytical thinking; business knowledge; client management; gathering information; problem solving; product knowledge; programming language skills; python; sales; social media marketing; sql,56,56.0,0,Data Analyst / BI Specialist,2.334558629107415,-0.3659116543692838,-1.3968803725467855,accounting  analytical thinking  business knowledge  client management  gathering information  problem solving  product knowledge  programming language skills  python  sales  social media marketing  sql data analytics  data science  gaming  human behavior  sales and marketing  technology  web development bcom computer applications
bcom,accounting and finance,entrepreneurship; financial analysis,business knowledge; gathering informing,76,76.0,6,Finance / Accounting / Investment Analyst,0.6092907440310904,-0.48193766126901627,0.6240427006483784,business knowledge  gathering informing entrepreneurship  financial analysis bcom accounting and finance
bcom,business administration,sales and marketing,leadership,76,76.0,6,Finance / Accounting / Investment Analyst,0.5159202076752737,-0.3802251796795292,0.480159193979283,leadership sales and marketing bcom business administration
bcom,commerce,journalism,writing,92.15,92.15,6,Finance / Accounting / Investment Analyst,0.21224410259552837,-0.3585579256446193,0.0036013024885366285,writing journalism bcom commerce
bcom,commerce,journalism,writing,66.5,66.5,9,Operations / IT Generalist / Corporate,0.3760903588896711,-0.2915834200736757,-0.061213229296832115,writing journalism bcom commerce
be btech,mechanical engineering,design,cad cae autocad catia ansys proe seimensnx,77.9,77.9,1,Software Developer / Tech Generalist,0.6945630188179275,0.5845599244714618,0.8450781830288712,cad cae autocad catia ansys proe seimensnx design be btech mechanical engineering
be btech,civil engineering,data analytics; data science; technology,analytical thinking; python; sql,67,67.0,0,Data Analyst / BI Specialist,1.7502130303846801,1.3418530912021467,-0.5380114238286284,analytical thinking  python  sql data analytics  data science  technology be btech civil engineering
be btech,information technology,data analytics; data science; digital marketing; web design,architecture; artificial intelligence; aws; cloud computing; critical thinking; data visualization; java; problem solving; programming language skills; python; sql,87.4,87.4,0,Data Analyst / BI Specialist,2.124781110815649,1.120394628941649,-1.3495074539110705,architecture  artificial intelligence  aws  cloud computing  critical thinking  data visualization  java  problem solving  programming language skills  python  sql data analytics  data science  digital marketing  web design be btech information technology
bca,mathematics,data analytics; data science; financial analysis; research; social justice; social media marketing; web development,analytical thinking; architecture; artificial intelligence; cloud computing; critical thinking; data visualization; editing; leadership; mass communication; matlab; people management; problem solving; python; sql,80.75,80.75,0,Data Analyst / BI Specialist,2.456184806527502,-0.40489255056624474,-1.6205212875551895,analytical thinking  architecture  artificial intelligence  cloud computing  critical thinking  data visualization  editing  leadership  mass communication  matlab  people management  problem solving  python  sql data analytics  data science  financial analysis  research  social justice  social media marketing  web development bca mathematics
be btech,electrical and electronics engineering,software development,no,76.95,76.95,1,Software Developer / Tech Generalist,0.635628226246084,0.6550269628060226,0.9125527673748821,no software development be btech electrical and electronics engineering
be btech,computer science engineering,software development,no,76,76.0,1,Software Developer / Tech Generalist,0.6955062324572163,0.7331357195475365,0.9004025542410845,no software development be btech computer science engineering
be btech,mechanical engineering,technology,excel; team work; work under pressure,55,55.0,4,Sales & Marketing / Business Development,0.9659160266297141,0.4413871706265453,1.0501706639881847,excel  team work  work under pressure technology be btech mechanical engineering
mba,accounting and finance,financial analysis,business knowledge,66.5,66.5,6,Finance / Accounting / Investment Analyst,0.4421746061443048,-0.3326262068885814,-0.050381595136614096,business knowledge financial analysis mba accounting and finance
be btech,biotechnology,research; technology,active listening; building rapport; interpersonal skills; leadership; team work,82.745,82.745,8,EdTech / Teaching / Curriculum Designer,1.387365598125519,-0.07887556282258817,0.8707907471471931,active listening  building rapport  interpersonal skills  leadership  team work research  technology be btech biotechnology
be btech,computer science engineering,technology,c; java; python; sql,69.73,69.73,5,AI/ML Engineer / Data Scientist,1.5272830993963007,1.46161277012178,0.05586239676631466,c  java  python  sql technology be btech computer science engineering
be btech,computer science engineering,data science; service; social causes; technology,communication; leadership; problem solving; programming language skills,81.7,81.7,8,EdTech / Teaching / Curriculum Designer,1.7595218895511944,0.2978279174888122,0.09946411221811025,communication  leadership  problem solving  programming language skills data science  service  social causes  technology be btech computer science engineering
be btech,mechanical engineering,design,cad cae autocad catia ansys proe seimensnx,77.9,77.9,1,Software Developer / Tech Generalist,0.6945630188179275,0.5845599244714618,0.8450781830288712,cad cae autocad catia ansys proe seimensnx design be btech mechanical engineering
be btech,mechanical engineering,data analytics; technology; trading,active listening; analytical thinking; gathering information; programming language skills; python; r; sql,76,76.0,0,Data Analyst / BI Specialist,2.2594235959564917,1.137043967220447,-0.33193992606274825,active listening  analytical thinking  gathering information  programming language skills  python  r  sql data analytics  technology  trading be btech mechanical engineering
be btech,electrical engineering,human behavior; technology; web design; web development,business knowledge; communication; java; people management; programming language skills,73.91,73.91,1,Software Developer / Tech Generalist,1.7674400925797626,0.26166463568097487,0.5858514018247677,business knowledge  communication  java  people management  programming language skills human behavior  technology  web design  web development be btech electrical engineering
be btech,mechanical engineering,financial analysis; journalism; supply chain; technology,active listening; communication; critical thinking; designing skills; editing; finance related skills; interpersonal skills; leadership; mass communication; negotiation; people management; presentation; problem solving; product knowledge; risk management skills,80.75,80.75,3,Civil Services / Government / Research,2.7462500083947488,-1.5314945122457795,0.5723159703528405,active listening  communication  critical thinking  designing skills  editing  finance related skills  interpersonal skills  leadership  mass communication  negotiation  people management  presentation  problem solving  product knowledge  risk management skills financial analysis  journalism  supply chain  technology be btech mechanical engineering
be btech,electrical and electronics engineering,higher studies,no,70.3,70.3,1,Software Developer / Tech Generalist,0.629190741604026,0.6248736572495602,0.8864732332518194,no higher studies be btech electrical and electronics engineering
be btech,mechanical engineering,data analytics; data science; gaming; government job; industry; web design,active listening; analytical thinking; communication; critical thinking; hardware; interpersonal skills; leadership; mass communication; negotiation; presentation; product knowledge; python,64.41,64.41,0,Data Analyst / BI Specialist,2.70391804223041,-0.39760687375894077,-0.6258063223791964,active listening  analytical thinking  communication  critical thinking  hardware  interpersonal skills  leadership  mass communication  negotiation  presentation  product knowledge  python data analytics  data science  gaming  government job  industry  web design be btech mechanical engineering
be btech,mining engineering,industry; social justice; technology,hardware; product knowledge,84,84.0,8,EdTech / Teaching / Curriculum Designer,0.9243738514299042,0.4072720328983608,0.5875277656762858,hardware  product knowledge industry  social justice  technology be btech mining engineering
be btech,electronics and communication engineering,teaching,active listening; presentation; reading; team work; work under pressure,76,76.0,1,Software Developer / Tech Generalist,1.1366710810421559,0.03821506124891694,1.3377480135876405,active listening  presentation  reading  team work  work under pressure teaching be btech electronics and communication engineering
bsc,mathematics,data analytics; data science; market research; research; social causes,active listening; analytical thinking; c; critical thinking; editing; gathering information; java; matlab; problem solving; r; risk management skills; writing,74.1,74.1,3,Civil Services / Government / Research,2.16759730847758,-0.5290769879817141,-0.9687899384093978,active listening  analytical thinking  c  critical thinking  editing  gathering information  java  matlab  problem solving  r  risk management skills  writing data analytics  data science  market research  research  social causes bsc mathematics
be btech,electrical and electronics engineering,cloud computing; cyber security; data analytics; machine learning; technology,cyber security; information security; siem; soc; software development life cycle sdlc,71.82,71.82,1,Software Developer / Tech Generalist,1.0936306547531442,0.9342810549237218,0.716637112771193,cyber security  information security  siem  soc  software development life cycle sdlc cloud computing  cyber security  data analytics  machine learning  technology be btech electrical and electronics engineering
be btech,information technalogy,technology,java; programming,68,68.0,9,Operations / IT Generalist / Corporate,0.9659058576036517,0.8263151938080315,0.5929126017906206,java  programming technology be btech information technalogy
be btech,electrical and electronics engineering,financial analysis; technology,analytical thinking; business knowledge; communication; editing; excel; interpersonal skills; leadership; logical thinking; people management; presentation; problem solving; product knowledge; reporting; risk managing; subject knowledge; team work,82.46,82.46,2,Entrepreneur / Product Manager,2.5296805138229974,-1.1718097020703475,1.2909831386326522,analytical thinking  business knowledge  communication  editing  excel  interpersonal skills  leadership  logical thinking  people management  presentation  problem solving  product knowledge  reporting  risk managing  subject knowledge  team work financial analysis  technology be btech electrical and electronics engineering
bca,electronics and telecommunication engineering,sales and marketing,c; designing skills; hospitality; leadership; writing,60,60.0,4,Sales & Marketing / Business Development,0.6431160504493514,-0.5711811648159706,-0.05410242296615408,c  designing skills  hospitality  leadership  writing sales and marketing bca electronics and telecommunication engineering
bcom,computer science engineering,sales and marketing,building rapport; excel; leadership; product knowledge; sales; subject knowledge; team work,73.15,73.15,6,Finance / Accounting / Investment Analyst,0.9012354100974653,-0.6014412357815692,1.0144223275243873,building rapport  excel  leadership  product knowledge  sales  subject knowledge  team work sales and marketing bcom computer science engineering
bca,engineering,gaming; web design; web development,critical thinking; editing; programming language skills; writing,66,66.0,9,Operations / IT Generalist / Corporate,0.8350580068283999,-0.17524926735702567,-0.6115744412922436,critical thinking  editing  programming language skills  writing gaming  web design  web development bca engineering
be btech,programming,higher studies,autocad; catia; communication; excel; interpersonal skills; leadership; presentation; subject knowledge; team work,80.75,80.75,8,EdTech / Teaching / Curriculum Designer,1.2396932159617495,-0.37758085099142835,1.0005078285023168,autocad  catia  communication  excel  interpersonal skills  leadership  presentation  subject knowledge  team work higher studies be btech programming
be btech,marketing,blockchain; technology,c,88,88.0,8,EdTech / Teaching / Curriculum Designer,0.8457815065932384,0.6566345483508513,0.5154581052418333,c blockchain  technology be btech marketing
be btech,programming,gaming; product lifecycle management; research; technology,analytical thinking; critical thinking; problem solving; product knowledge,73,73.0,1,Software Developer / Tech Generalist,1.7252440931541329,0.1381835008830904,0.6380875626297252,analytical thinking  critical thinking  problem solving  product knowledge gaming  product lifecycle management  research  technology be btech programming
be btech,mechanical engineering,digital marketing; sales and marketing; social media marketing,active listening; communication; critical thinking; designing skills; presentation; problem solving; sales; social media marketing; writing,73.67,73.67,3,Civil Services / Government / Research,1.9735914105215655,-0.8225424053860177,0.5962311573846291,active listening  communication  critical thinking  designing skills  presentation  problem solving  sales  social media marketing  writing digital marketing  sales and marketing  social media marketing be btech mechanical engineering
be btech,electronics and communication engineering,app development,analytical thinking; communication; excel; gathering informing; interpersonal skills; logical thinking; problem solving; product knowledge; programming; sql; team work,74,74.0,2,Entrepreneur / Product Manager,1.879486925915181,-0.02925713382356998,1.1450857458965498,analytical thinking  communication  excel  gathering informing  interpersonal skills  logical thinking  problem solving  product knowledge  programming  sql  team work app development be btech electronics and communication engineering
be btech,chemical engineering,financial analysis,dcf valuation; equity valuation; financial analysis; financial modeling; generally accepted accounting principles gaap; m a analysis,79.99,79.99,1,Software Developer / Tech Generalist,0.6965899605089285,0.3999476125320665,0.792671455255128,dcf valuation  equity valuation  financial analysis  financial modeling  generally accepted accounting principles gaap  m a analysis financial analysis be btech chemical engineering
be btech,design,technology,communication; linux; programming,75,75.0,1,Software Developer / Tech Generalist,1.202077575954239,0.5862274410489059,1.0043622064533744,communication  linux  programming technology be btech design
be btech,electronics and communication engineering,design,active listening; analytical thinking; artistic creative skills; designing skills,71.25,71.25,1,Software Developer / Tech Generalist,1.1525372427920595,0.1841691555136531,0.5699566834938137,active listening  analytical thinking  artistic creative skills  designing skills design be btech electronics and communication engineering
bcom,computer science engineering,entrepreneurship,accounting; interpersonal skills; presentation,83,83.0,6,Finance / Accounting / Investment Analyst,0.5224498790380498,-0.4368284156890354,0.35227305808166287,accounting  interpersonal skills  presentation entrepreneurship bcom computer science engineering
be btech,electronics and communication engineering,design; government job; industry; technology,active listening; communication; editing; machine learning,63.65,63.65,9,Operations / IT Generalist / Corporate,1.5776759881907976,0.29443691818355894,0.22799533331819233,active listening  communication  editing  machine learning design  government job  industry  technology be btech electronics and communication engineering
be btech,mechanical engineering,technology,artificial intelligence; machine learning; python,71.25,71.25,5,AI/ML Engineer / Data Scientist,1.3923586379503055,1.2343586885905693,0.48575378946820685,artificial intelligence  machine learning  python technology be btech mechanical engineering
be btech,accounting and finance,entrepreneurship; teaching; technology,business knowledge; interpersonal skills; leadership; news gathering; presentation; problem solving; team work,65,65.0,9,Operations / IT Generalist / Corporate,1.7593951260841025,-0.3818541269749389,1.0699874876378856,business knowledge  interpersonal skills  leadership  news gathering  presentation  problem solving  team work entrepreneurship  teaching  technology be btech accounting and finance
be btech,mechanical engineering,research,communication; team work,58.9,58.9,4,Sales & Marketing / Business Development,0.9511985350216835,0.03311615551689692,0.5298895342116574,communication  team work research be btech mechanical engineering
be btech,computer science engineering,technology,artificial intelligence; machine learning; python; sql,69,69.0,5,AI/ML Engineer / Data Scientist,1.55259334029093,1.4516728936734415,-0.13810607449770604,artificial intelligence  machine learning  python  sql technology be btech computer science engineering
bsc,physics,entrepreneurship; financial analysis; human behavior; research; social justice; trading,analytical thinking; critical thinking; logical thinking; machine learning; presentation; programming; python; r; sql; subject knowledge; team work,64.6,64.6,2,Entrepreneur / Product Manager,2.01968617790176,-0.2929729061882795,-0.35811762870936276,analytical thinking  critical thinking  logical thinking  machine learning  presentation  programming  python  r  sql  subject knowledge  team work entrepreneurship  financial analysis  human behavior  research  social justice  trading bsc physics
be btech,electronics and communication engineering,design; market research,business knowledge; designing skills; machine learning; problem solving; product knowledge,85.5,85.5,8,EdTech / Teaching / Curriculum Designer,1.2059746873332204,-0.0636381557826487,0.26352501811592244,business knowledge  designing skills  machine learning  problem solving  product knowledge design  market research be btech electronics and communication engineering
bba,electronics and communication engineering,financial analysis,accounting; finance related skills; leadership; presentation; problem solving,56,56.0,6,Finance / Accounting / Investment Analyst,0.802307720974295,-0.8566125921578185,0.013151401363359523,accounting  finance related skills  leadership  presentation  problem solving financial analysis bba electronics and communication engineering
bsc,statistics,data analytics; data science; government job; web development,active listening; analytical thinking; c; editing; gathering information; machine learning; programming language skills; python; sql; writing,76,76.0,0,Data Analyst / BI Specialist,2.1241755547894168,0.5327518349544748,-1.4753237230267204,active listening  analytical thinking  c  editing  gathering information  machine learning  programming language skills  python  sql  writing data analytics  data science  government job  web development bsc statistics
mtech,design,data science,analytical thinking; cad cae autocad catia ansys proe seimensnx; construction management,74,74.0,1,Software Developer / Tech Generalist,0.5563747171466651,0.20881034768664986,0.03684415494391413,analytical thinking  cad cae autocad catia ansys proe seimensnx  construction management data science mtech design
bcom,finance,content writing; design; financial analysis; government job; human behavior; human biology; interior design; research; social causes; supply chain; technology,accounting; architecture; artistic creative skills; business knowledge; c; communication; content creation; designing skills; editing; mass communication; presentation; problem solving; python; writing,80,80.0,3,Civil Services / Government / Research,2.611348837802022,-1.41754722469224,0.026783509722261095,accounting  architecture  artistic creative skills  business knowledge  c  communication  content creation  designing skills  editing  mass communication  presentation  problem solving  python  writing content writing  design  financial analysis  government job  human behavior  human biology  interior design  research  social causes  supply chain  technology bcom finance
be btech,computer science,financial analysis,c; communication; reading; subject knowledge,75.81,75.81,1,Software Developer / Tech Generalist,1.1139519609724688,0.18840971140479845,0.8503168471985207,c  communication  reading  subject knowledge financial analysis be btech computer science
bba,civil engineering,entrepreneurship; sales and marketing; trading,creativity skills; sales,64,64.0,9,Operations / IT Generalist / Corporate,0.4675233822224796,-0.349161294072328,0.2432770810131779,creativity skills  sales entrepreneurship  sales and marketing  trading bba civil engineering
bsc,accounting designing,data analytics; research; technology,artistic creative skills; communication; critical thinking; designing skills; gathering information; leadership; programming language skills; python; sql; wealth management,70,70.0,0,Data Analyst / BI Specialist,2.2480687104517183,-0.04359827584046605,-1.1223817662727906,artistic creative skills  communication  critical thinking  designing skills  gathering information  leadership  programming language skills  python  sql  wealth management data analytics  research  technology bsc accounting designing
be btech,mechanical engineering,data analytics; data science; government job; human behavior; interior design; market research; research; retail; social media marketing; technology; web development,accounting; active listening; communication; data visualization; designing skills; hardware; human resources; programming language skills; python; sql; writing,73.47,73.47,0,Data Analyst / BI Specialist,3.0403527489878934,0.4550749928833715,-0.6951795253061422,accounting  active listening  communication  data visualization  designing skills  hardware  human resources  programming language skills  python  sql  writing data analytics  data science  government job  human behavior  interior design  market research  research  retail  social media marketing  technology  web development be btech mechanical engineering
bsc,business administration,interior design,designing skills,60,60.0,4,Sales & Marketing / Business Development,0.20976999048443007,-0.17479628776376915,-0.10440011381043589,designing skills interior design bsc business administration
be btech,computer science engineering,blockchain; digital marketing; gaming; information technology; web development,ansible; dns; git; ibm aix; jenkins; linux; nagios; puppet; python; shell scripting; ssh,82.27,82.27,8,EdTech / Teaching / Curriculum Designer,0.9833639483516242,0.825992818841279,-0.02717457642820211,ansible  dns  git  ibm aix  jenkins  linux  nagios  puppet  python  shell scripting  ssh blockchain  digital marketing  gaming  information technology  web development be btech computer science engineering
bcom,electrical and electronics engineering,financial analysis; government job,accounting; active listening; analytical thinking; artistic creative skills; business knowledge; communication; critical thinking; finance related skills; human resources; leadership; people management; problem solving; writing,77.9,77.9,3,Civil Services / Government / Research,2.173383853986435,-1.9385948942756965,0.03278249886664736,accounting  active listening  analytical thinking  artistic creative skills  business knowledge  communication  critical thinking  finance related skills  human resources  leadership  people management  problem solving  writing financial analysis  government job bcom electrical and electronics engineering
be btech,nutrition,journalism; research; teaching; technology,artificial intelligence; c; communication; creativity skills; java; leadership; linux; machine learning; observation skills; problem solving; product knowledge; programming; python; reporting; risk managing; sql; work under pressure; writing,79.8,79.8,2,Entrepreneur / Product Manager,3.041888631014527,0.37552622034091293,0.7645086873268948,artificial intelligence  c  communication  creativity skills  java  leadership  linux  machine learning  observation skills  problem solving  product knowledge  programming  python  reporting  risk managing  sql  work under pressure  writing journalism  research  teaching  technology be btech nutrition
be btech,computer science engineering,technology,programming,84.55,84.55,8,EdTech / Teaching / Curriculum Designer,0.8750396093544579,0.7491679069136246,0.7183004571426757,programming technology be btech computer science engineering
journalism,commerce,content writing; journalism; social media marketing,analytical thinking; content creation; mass communication; people management; problem solving; social media marketing; writing,70,70.0,3,Civil Services / Government / Research,1.0227974092847063,-0.8270084883445192,-0.37216789868372363,analytical thinking  content creation  mass communication  people management  problem solving  social media marketing  writing content writing  journalism  social media marketing journalism commerce
be btech,computer science engineering,data science; technology,artificial intelligence; c; communication; critical thinking; data visualization; java; machine learning; presentation; programming language skills; python; sql,66.5,66.5,5,AI/ML Engineer / Data Scientist,2.6409701611528043,1.439995275198748,-0.8909024468925424,artificial intelligence  c  communication  critical thinking  data visualization  java  machine learning  presentation  programming language skills  python  sql data science  technology be btech computer science engineering
be btech,automobile engineering,machine learning,python; sql,67,67.0,5,AI/ML Engineer / Data Scientist,1.0059000200365729,0.9872918285104471,-0.06565000261603884,python  sql machine learning be btech automobile engineering
be btech,media and communication,software development,machine learning; python; r; sql,67,67.0,5,AI/ML Engineer / Data Scientist,1.1723356324624832,1.1299555046592196,-0.3319306625991128,machine learning  python  r  sql software development be btech media and communication
be btech,computer science engineering,technology,machine learning; python; r; sql; tableau,67,67.0,5,AI/ML Engineer / Data Scientist,1.551839841542833,1.422118678908439,-0.1477451325851568,machine learning  python  r  sql  tableau technology be btech computer science engineering
be btech,aerospace engineering,data analytics; data science; financial analysis; research,active listening; business knowledge; designing skills; leadership,64.6,64.6,9,Operations / IT Generalist / Corporate,1.645435595718532,-0.23600024305990436,-0.14728985017094356,active listening  business knowledge  designing skills  leadership data analytics  data science  financial analysis  research be btech aerospace engineering
be btech,aerospace engineering,data analytics; data science; financial analysis; research; web development,active listening; business knowledge,64.6,64.6,9,Operations / IT Generalist / Corporate,1.4219278733383667,0.07346103660058068,-0.29766955990529576,active listening  business knowledge data analytics  data science  financial analysis  research  web development be btech aerospace engineering
be btech,electrical and electronics engineering,technology,pgdca,78.85,78.85,1,Software Developer / Tech Generalist,0.8983147410138318,0.7715101222639478,0.9870170776473496,pgdca technology be btech electrical and electronics engineering
be btech,computer science engineering,technology,programming,66.5,66.5,9,Operations / IT Generalist / Corporate,0.953644471057042,0.8222833129614566,0.6315881193387031,programming technology be btech computer science engineering
bcom,computer science,content writing,artistic creative skills; content creation,75,75.0,1,Software Developer / Tech Generalist,0.4005107432341253,-0.1678192560623397,0.22416079782703105,artistic creative skills  content creation content writing bcom computer science
be btech,mechanical engineering,data analytics; human behavior; research; sales and marketing; social justice; technology,analytical thinking; cloud computing; communication; critical thinking; machine learning; product knowledge; programming language skills; python; sql,50,50.0,0,Data Analyst / BI Specialist,2.656961453892914,0.48789490926915186,-0.7070626873176464,analytical thinking  cloud computing  communication  critical thinking  machine learning  product knowledge  programming language skills  python  sql data analytics  human behavior  research  sales and marketing  social justice  technology be btech mechanical engineering
bsc,computer science engineering,data analytics; government job; trading; web design,analytical thinking; data visualization; editing; java; machine learning; programming language skills; python,62.94,62.94,0,Data Analyst / BI Specialist,1.6411494363183525,0.6909506228743334,-1.4670582591510786,analytical thinking  data visualization  editing  java  machine learning  programming language skills  python data analytics  government job  trading  web design bsc computer science engineering
be btech,computer science engineering,technology,analytical thinking; artificial intelligence; artistic skills; building rapport; c; communication; creativity skills; critical thinking; designing skills; excel; gathering informing; java; leadership; linux; machine learning; mass communication; negotiation; presentation; problem solving; product knowledge; programming; python; reading; sql; subject knowledge; tableau; team work; work under pressure; writing,79.705,79.705,2,Entrepreneur / Product Manager,3.786279590546046,-0.0005545207304417099,1.1470152124325446,analytical thinking  artificial intelligence  artistic skills  building rapport  c  communication  creativity skills  critical thinking  designing skills  excel  gathering informing  java  leadership  linux  machine learning  mass communication  negotiation  presentation  problem solving  product knowledge  programming  python  reading  sql  subject knowledge  tableau  team work  work under pressure  writing technology be btech computer science engineering
be btech,electronics and communication engineering,technology; web design; web development,active listening; business knowledge; c; communication; content creation; hardware; java; machine learning; matlab; people management; presentation; programming language skills; python; sql; writing,57,57.0,5,AI/ML Engineer / Data Scientist,2.702254116624582,0.44978501817397687,-0.5740742164598426,active listening  business knowledge  c  communication  content creation  hardware  java  machine learning  matlab  people management  presentation  programming language skills  python  sql  writing technology  web design  web development be btech electronics and communication engineering
mcom,accounting and finance,entrepreneurship; financial analysis,accounting; business knowledge; communication; cost accounting; leadership; market research,61.75,61.75,6,Finance / Accounting / Investment Analyst,1.001412664062767,-0.9898627480761087,0.1950766999265196,accounting  business knowledge  communication  cost accounting  leadership  market research entrepreneurship  financial analysis mcom accounting and finance
be btech,electronics and communication engineering,data analytics,no,76,76.0,1,Software Developer / Tech Generalist,0.797444100758352,0.711743435500821,0.575739070390047,no data analytics be btech electronics and communication engineering
be btech,computer science engineering,data science,active listening; analytical thinking; communication; critical thinking; data visualization; presentation; problem solving,75,75.0,0,Data Analyst / BI Specialist,2.001450972900504,-0.041294482740421024,0.11274961442128262,active listening  analytical thinking  communication  critical thinking  data visualization  presentation  problem solving data science be btech computer science engineering
be btech,electronics and communication engineering,data analytics; data science; technology,active listening; analytical thinking; communication; critical thinking; finance related skills; gathering information; leadership; machine learning; negotiation; problem solving; programming language skills; python; sql,78.85,78.85,0,Data Analyst / BI Specialist,3.2844719701611074,0.45042179126543114,-0.7897142619379892,active listening  analytical thinking  communication  critical thinking  finance related skills  gathering information  leadership  machine learning  negotiation  problem solving  programming language skills  python  sql data analytics  data science  technology be btech electronics and communication engineering
bcom,commerce,financial analysis,communication; problem solving; team work; work under pressure,70.3,70.3,6,Finance / Accounting / Investment Analyst,0.9609573626420685,-0.6727826157815314,0.6837809981351244,communication  problem solving  team work  work under pressure financial analysis bcom commerce
be btech,electrical and electronics engineering,higher studies,no,72.2,72.2,1,Software Developer / Tech Generalist,0.629190741604026,0.6248736572495602,0.8864732332518194,no higher studies be btech electrical and electronics engineering
be btech,electrical and electronics engineering,software development,no,85.5,85.5,8,EdTech / Teaching / Curriculum Designer,0.5039125313277717,0.5225960757287892,0.5469641382809863,no software development be btech electrical and electronics engineering
be btech,computer science,data analytics; research; teaching,leadership; sql,70,70.0,9,Operations / IT Generalist / Corporate,1.313383058823544,0.40119421897389174,-0.044120323690049104,leadership  sql data analytics  research  teaching be btech computer science
