What was your course in UG?,What is your UG specialization? Major Subject (Eg; Mathematics),What are your interests?,What are your skills ? (Select multiple if necessary),What was the average CGPA or Percentage obtained in under graduation?,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,PC1,PC2,PC3,Final_Cluster,SVD1,SVD2,SVD3
B.Tech,Mechanical Engineering,Financial Analysis;News Coverage;Research;Sales/Marketing;Social Justice;Technology;Web Designing;Content Writing;Data analytics;Digital marketing;Data scientist;Web development;Market reserach;Social media marketing;Blockchain;Salesforce Admin;Construction;Construction Manegement,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Negotiation skills;Leadership;Social Media Marketing;Interpersonal skills;C++;Presentation Skills;Python;SQL,78.185,0,0,-1,-1.0140075450721908,0.04976906554950454,-0.12241345500022831,7,1.0470327909470791,0.04728919227445416,-0.4359842225257966
B.Com,Computer Applications,Sales/Marketing;Technology;Understand human behaviour;Data analytics;Game industry;Data scientist;Web development,Accounting Skills;Programming Language skills;Gathering Information;Business Knowledge;Analytical Skills;Product knowledge;Problem Solving skills;Sales;Social Media Marketing;Python;SQL;Client management,56,0,0,-1,0.2046962662890237,-0.9032689390834685,0.13387726367560016,2,0.02708230918693265,0.07657467181651281,0.15028461386213546
B.Com,Accountancy,"Financial Analysis, Entrepreneurship","Gathering Informing, Business Knowledge",76,0,0,-1,0.46971969038188544,-0.5567658440295945,1.605147040288637,2,0.026425675577787557,0.07746915576515626,0.150009185723693
B.Com,Business Administration,Sales/Marketing,Leadership,76,0,0,-1,1.1149585641589699,-0.20454277344813382,0.5096101038920887,2,0.01922630461460458,0.10821780118592118,0.17120784822646515
B.Com,Commerce,News Coverage,Writing,92.15,0,0,-1,0.37378435510679625,-0.28755061444113617,0.39113602645060397,2,0.02501707880754225,0.09290157301855265,0.1583542247800835
B.Com,Commerce,News Coverage,Writing,66.5,0,0,-1,0.37378435510679625,-0.28755061444113617,0.39113602645060397,2,0.02501707880754225,0.09290157301855265,0.1583542247800835
B.Tech,Mechanical Engineering,Design,CAD/CAE(autocad/catia/ansys/proE/SeimensNX),77.9,0,0,-1,-0.6944770265331978,0.20045360472834933,-0.28352649082345416,7,1.0645177816792952,0.06221374480612877,-0.4654818271579544
B.Tech,Civil engineering,Technology;Data analytics;Data scientist,Analytical Skills;Python;SQL,67,0,0,-1,-0.9232906425953766,-0.0021581580992776897,-0.24575800552435145,1,0.937735378160282,-0.20227951486999837,-0.1709109095833602
BE,Information Technology,Web Designing;Data analytics;Digital marketing;Data scientist,Programming Language skills;Critical Thinking;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Python;Artificial Intelligence;SQL;Java;Cloud Computing;Architecture;AWS,87.4,0,0,-1,-0.27800930309443717,-0.04303033484264147,-0.05117212935258053,3,0.05947626444869371,0.8680031736017222,-0.33334850228053026
BCA,Mathematics ,Financial Analysis;Research;Social Justice;Data analytics;Data scientist;Web development;Social media marketing,Critical Thinking;Analytical Skills;People management;Mass Communication;Leadership;Editing;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Python;Artificial Intelligence;SQL;Cloud Computing;Architecture;MATLAB,80.75,0,0,-1,-1.3837068714564738,-1.0393061285342269,-1.859232512273327,4,0.004399058169078717,0.01686137086929734,0.03113674408415753
B.Tech,Electrical and Electronics Engineering,Software Job,NO,76.95,0,0,0,-0.5968288845303162,-0.1272873845934657,-0.2887937553931745,1,1.1521407529898022,-0.20690965253002228,-0.27668234759800386
B.Tech,Computer Science Engineering,Software Job,NO,76,0,0,-1,-0.559320618541676,-0.07612726996429772,-0.2440298143810433,5,1.305293622060851,0.05854878161142804,0.437117857775448
BE ,Mechanical Engineering,Technology,"Work under Pressure, Team work, Excel",55,0,0,-1,-0.6830422244365857,0.12957455217931763,-0.17980507585324546,0,0.3244032659949334,0.45116518261512906,-0.04958211853736456
MBA,Accountancy,Financial Analysis,Business Knowledge,66.5,0,0,-1,0.7298069121186771,-0.11856619258214285,0.6082072332171219,4,0.03270924537216691,0.04654922743045649,0.0707184723641983
B.Tech,Biotechnology,"Research, Technology","Active Listening, Leadership, Team work, Interpersonal Skills, Building Rapport",82.745,0,0,-1,-0.5635955308963156,-0.18877314377114224,-0.08184134150493672,1,0.9375931621794102,-0.20876228717574397,-0.1452145672387286
B.Tech,Computer Science Engineering,Technology,"Python, Java, SQL, C++",69.73,0,0,-1,-0.5376948817892808,0.012472444467103376,-0.14570587822326309,5,1.3675923358412827,0.25500577586105716,0.6834810253309147
B.Tech,Computer Science Engineering,Technology;Service;Social causes;All fields related to Data science.,Programming Language skills;Communication skills;Leadership;Problem Solving skills,81.7,0,0,-1,-0.5867910336189084,-0.012316486621435651,0.00598465354926709,5,1.1735915223038218,0.06549726762561778,0.4756446826851161
B.Tech,Mechanical Engineering,Design,CAD/CAE(autocad/catia/ansys/proE/SeimensNX),77.9,0,0,-1,-0.6944770265331978,0.20045360472834933,-0.28352649082345416,7,1.0645177816792952,0.06221374480612877,-0.4654818271579544
BE,Mechanical Engineering,Technology;Trading;Data analytics,Active Listening;Programming Language skills;Gathering Information;Analytical Skills;R;Python;SQL,76,0,0,-1,-0.43125188098995054,0.4747515570662825,-0.3429848981268732,3,0.17088422647940335,1.1133244052284557,-0.6018981291771537
B.Tech,Electrical Engineering,Technology;Understand human behaviour;Web Designing;Web development,Programming Language skills;Business Knowledge;People management;Communication skills;Java;Good communication skills,73.91,0,0,-1,0.6378429610574937,-1.4455840223607381,-1.551723687547339,1,0.9216477348730122,-0.2076248345581766,-0.17252515842687063
BE,Mechanical engineering ,Financial Analysis;News Coverage;Technology;Supply Chain Analysis,Active Listening;Critical Thinking;Finance related skills;People management;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Product knowledge;Problem Solving skills;Risk management skills;Designing skills;Interpersonal skills;Presentation Skills,80.75,0,0,-1,0.26348181498244183,0.33399483062284324,-0.12725155594195997,3,0.054489278981327424,0.8631138605139608,-0.3465164576070096
BE,Electrical and Electronics,Further Studies,NO,70.3,0,0,-1,-0.30058246389894316,0.24365634762948943,-0.5306844855181486,3,0.13645021521729692,0.86503645089332,-0.3682565073042206
B.Tech,Mechanical Engineering,Web Designing;Data analytics;Govt. Job;Game industry;Data scientist;All fields related to Data science.;Industires,Active Listening;Hardware skills;Critical Thinking;Analytical Skills;Communication skills;Negotiation skills;Mass Communication;Leadership;Product knowledge;Interpersonal skills;Presentation Skills;Python;Good communication skills,64.41,0,0,-1,-1.005580557444448,-0.048587956492311964,-0.17142632620945444,7,1.0470327909471746,0.04728919227276816,-0.4359842225018731
B.Tech,Mining,Social Justice;Technology;Industires,Hardware skills;Product knowledge,84,0,0,-1,-0.6007007140303825,-0.051357353514159654,0.30094861961140434,1,0.9216105353245622,-0.21138433696598194,-0.169517576386585
B.Tech,Electronics and Communication Engineering,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills,Reading",76,0,0,-1,-0.5066824978415292,0.10553800494791345,-0.04763345436085863,1,1.014740848409496,-0.14474034629060725,-0.2083884999889108
B.Sc,Mathematics ,Research;Data analytics;Data scientist;Market reserach;Social causes,Active Listening;Critical Thinking;Gathering Information;Analytical Skills;Editing;Problem Solving skills;Risk management skills;Writing skills;C++;R;Java;MATLAB,74.1,0,0,-1,-0.3927072868988188,-0.18015845663588986,-0.9742105443158956,0,0.0277051314362259,0.17506217376404648,0.5521276282871194
B.Tech,Electrical and Electronics Engineering,"Cloud computing,Technology,Data analytics,Machine Learning,Cyber Security","
Cybersecurity;Information Security;Software Development Life Cycle (SDLC);Security Information and Event Management (SIEM);Security Operations Center",71.82,0,0,-1,-0.627603997755203,-0.1005619151695483,-0.16756700024847562,1,1.0198883359056035,-0.20254251740910117,-0.24647337173908201
B.Tech,Information TechNAlogy,Technology,"Java, Programming",68,0,0,-1,-0.5056424732670732,0.10893886895261158,-0.009474204683019844,7,1.1360515503123094,-0.027674628710556457,0.040240059100772864
B.E,Electrical and Electronics Engineering,"Financial Analysis, Technology","Analytic Thinking, Business Knowledge, People Management, Communication Skills, Leadership, Editing, Product Knowledge, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, Problem Solving skills, Risk Managing, Reporting, Subject Knowledge",82.46,0,0,-1,0.40927245146035135,-0.15165521139279461,-0.26233053019699776,4,0.10746200130686612,0.031439125115063096,-0.05885473188115596
BCA,Electronics & Telecommunications Engineering,Sales/Marketing,Leadership;Designing skills;Writing skills;C++;Hospitality,60,0,0,-1,0.537371538226274,-0.8939378949885164,-0.6443843781272136,4,0.009943933438284258,0.03380182105349052,0.044537455660551624
B.Com,Computer Science Engineering,Sales/Marketing,"Leadership, Product Knowledge, Team work, Excel, Sales, Building Rapport, Subject Knowledge",73.15,0,0,-1,0.7290696094777123,-0.40682607825141565,0.44428243547484547,2,0.27158076245839513,0.3695454138687957,0.8033626959951073
BCA,Engineerinh,Web Designing;Game industry;Web development,Programming Language skills;Critical Thinking;Editing;Writing skills,66,0,0,-1,-5.261267672724339,0.6739705117450646,-1.9439961225799385,4,0.0041679861240296896,0.013661174169259042,0.01998756487744218
BE,C++,Higher Studies,"Communication Skills, Leadership, Team work, Excel, Interpersonal Skills, Presentation Skills, Subject Knowledge, AutoCAD, CATIA",80.75,0,0,-1,1.923488644196893,1.4533898162664278,-1.6397811558349804,3,0.043836974152843954,0.8593884749155618,-0.33739843377175704
B.Tech,Sales & Marketing,Technology;Blockchain,C++,88,0,0,-1,0.04515030734222281,0.014374007549930148,-0.4027828977252104,1,0.9265068427756367,-0.19548311659693873,-0.17010838176291673
B.Tech,C programming ,Research;Technology;Game industry;Product Life cycle Management,Critical Thinking;Analytical Skills;Product knowledge;Problem Solving skills,73,0,0,-1,-0.27281022501811675,-0.5778217414769553,1.060750078771436,1,0.9232345493706845,-0.21279895275680882,-0.17137774552725324
BE,Mechanical Engineering,Sales/Marketing;Digital marketing;Social media marketing,Active Listening;Critical Thinking;Communication skills;Problem Solving skills;Designing skills;Writing skills;Sales;Social Media Marketing;Presentation Skills,73.67,0,0,-1,-0.25017311629630573,0.38419890537055873,-0.3276855369940316,3,0.1708842264794653,1.1133244052225355,-0.601898129177288
B.Tech,Electronics and Communication Engineering,Application Development,"Analytic Thinking, Gathering Informing, SQL, Programming, Communication Skills, Product Knowledge, Team work, Excel, Logical Skills, Interpersonal Skills, Problem Solving skills",74,0,0,-1,-0.7356322938745481,0.21924704135934725,-0.17710002280146675,1,0.9927194589316393,-0.15175673680591928,-0.2448086123701298
B.Tech,Chemical Engineering ,Financial Analysis,"
Financial Modeling;Financial Analysis;Generally Accepted Accounting Principles (GAAP);DCF ValuationDCF Valuation;Equity Valuation;M&A analysis",79.99,0,0,-1,-0.3027593019709685,-0.2717600798244199,0.8308797483804419,1,0.9363065553212405,-0.1771259394136583,-0.12510810285980126
B.Tech,AutoCAD,Technology,"Programming, Communication Skills, Linux",75,0,0,-1,-0.7280143484062319,-0.027269600524516144,-0.18485242742139057,7,1.1163646492656238,-0.020076727073683666,0.04230001741084928
B.Tech,Electronics and Communication Engineering,Design,Active Listening;Artistic/Creative Skills;Analytical Skills;Designing skills,71.25,0,0,-1,-0.578835283690085,0.29844030523361487,-0.2583211413663401,1,1.0006416486847882,-0.14176686319903462,-0.25992242306835844
B.Com,Computer Science Engineering,Entrepreneurship,"Accounting Skills, Interpersonal Skills, Presentation Skills",83,0,0,-1,0.24463699254194773,-0.22704215730292296,0.3864577764545172,2,0.2766704357311321,0.3758628846837297,0.7719871358055801
B.Tech,Electronics and Communication Engineering,Technology;Govt. Job;Industires;Design,Active Listening;Communication skills;Editing;Machine Learning skills,63.65,0,0,-1,-0.863369000258571,0.028957893985551895,-0.1815212667415561,1,0.9927194589316224,-0.15175673680493124,-0.24480861235237128
B.Tech,Mechanical Engineering,Technology,"AI, ML, Python",71.25,0,0,-1,-0.6262445109966152,0.0010034531083296157,-0.19288200871162514,7,1.2499845175796551,0.23856517232089516,-0.21773067674152646
B.Tech,Accountancy,"Teaching, Technology, Entrepreneurship","Business Knowledge, Leadership, News Gathering, Team work, Interpersonal Skills, Presentation Skills, Problem Solving skills",65,0,0,-1,-0.4543546407003493,-0.28293743111565217,1.0624688369692017,1,0.9336576455626376,-0.2091190644083243,-0.15968022916668076
B.Tech,Mechanical Engineering,Research,"Communication Skills, Team work",58.9,0,0,-1,-0.37888894848721,0.07740455384352014,0.28156631866589027,7,1.0591662766560224,0.059020789012579726,-0.4179372304203622
B.Tech,Computer Science Engineering,Technology,"AI, ML, Python, SQL",69,0,0,-1,-0.5375626996924125,0.01273836712388886,-0.1448510822563028,5,1.3675923358412831,0.25500577586095136,0.6834810253316441
B.Sc,Physics,"Financial Analysis, Research, Social Justice, Take risk for Profits, Trading, Understand Human Behaviour","ML, Python, Critical Thinking, Analytic Thinking, SQL, Programming, Team work, Logical Skills, Presentation Skills, R, Subject Knowledge",64.6,0,0,-1,0.6302447393513344,0.013231447384630909,-0.1615339060239471,0,0.031135166639722205,0.18870212710878004,0.5810141630910939
BE,Electronics and Communication Engineering,Market reserach;Design,Business Knowledge;Product knowledge;Problem Solving skills;Designing skills;Machine Learning skills,85.5,0,0,-1,-0.11079734252415477,0.4035485846560076,-0.38292186638566905,3,0.11657089446388935,0.9142784761413554,-0.4107225190343492
BBA,Electronics and Communication Engineering,Financial Analysis,Accounting Skills;Finance related skills;Leadership;Problem Solving skills;Presentation Skills,56,0,0,-1,0.20525068435286198,0.6154828618674668,0.8466169412800791,4,0.09063758574198172,0.0978099422809951,-0.01931863412011326
B.Sc,Statistics,Data analytics;Govt. Job;Data scientist;Web development,Active Listening;Programming Language skills;Gathering Information;Analytical Skills;Editing;Writing skills;Machine Learning skills;C++;Python;SQL,76,0,0,-1,0.2084236697738255,0.8528971355250491,1.161458325545025,0,0.031656929940981564,0.17698728967920604,0.5603838460381338
M.Tech,Design,Data scientist,Analytical Skills;CAD/CAE(autocad/catia/ansys/proE/SeimensNX);construction management,74,0,0,-1,0.3486521141874854,-1.0142900240377457,-0.2870006407848499,4,0.007940766084416224,0.02301386090771628,0.008779488240718666
B.Com,Finance,Financial Analysis;Research;Technology;Understand human behaviour;Understand human body;Supply Chain Analysis;Content Writing;Govt. Job;Home interior design;Social causes;Design,Accounting Skills;Artistic/Creative Skills;Business Knowledge;Communication skills;Mass Communication;Editing;Problem Solving skills;Designing skills;Writing skills;C++;Presentation Skills;Python;Content creation;Architecture,80,0,0,-1,1.1465391085842522,-1.8807069434176862,1.118418255398782,2,0.01812702628724234,0.07435673470408334,0.14012593026191347
B.Tech,Computer Science,Financial Analysis,"Communication Skills, C++, Reading, Subject Knowledge",75.81,0,0,-1,0.03613383803878573,-0.010100297271248221,0.45205712435488765,1,0.9365762786427717,-0.16999248987595267,-0.11731229337416287
BBA ,Civil Engineering,"Sales/Marketing, Trading, Entrepreneurship","Creativity Skills, Sales",64,0,0,-1,1.1931197312968302,0.1373164240817503,0.04639389990370495,4,0.05751880416617545,-0.01864951862052613,-0.03875079744809842
B.Sc,"Accounting, designing",Research;Technology;Data analytics,Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Leadership;Designing skills;Wealth Management;Python;SQL,70,0,0,-1,0.34225119366626466,0.30896430160818983,-0.8541166663425935,0,0.028051454979214394,0.17816759550836103,0.5458660753610106
BE,Mechanical Engineering,Research;Technology;Understand human behaviour;Data analytics;Govt. Job;Home interior design;Retailer;Data scientist;Web development;Market reserach;Social media marketing;All fields related to Data science.,Accounting Skills;Active Listening;Hardware skills;Programming Language skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Python;SQL;HR;Good communication skills,73.47,0,0,-1,-0.43669954294551383,0.3539611681819028,-0.44090040498967353,3,0.17088422647944237,1.113324405201538,-0.6018981291368322
B.Sc,Business Administration,Home interior design,Designing skills,60,0,0,-1,0.8805991066758857,0.3446541721678774,0.14046341445474034,0,0.028966951331184165,0.2033475787855867,0.5414086420998648
B.Tech,Computer Science Engineering,"Web development,Information Technology,Blockchain,Digital marketing,Game industry",Linux;IBM AIX;Shell Scripting;Domain Name System (DNS);Secure Shell (SSH);Python;shell scripting;GIT;Jenkins;Puppet;Ansible;Nagios,82.27,0,0,-1,-0.6441400192990031,0.016177330336845645,-0.08636265656955025,5,1.175427676983755,0.06451400806859185,0.47422475786309526
B.Com,Electrical and Electronics Engineering,Financial Analysis;Govt. Job,Accounting Skills;Active Listening;Critical Thinking;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;People management;Leadership;Problem Solving skills;Writing skills;HR;Good communication skills,77.9,0,0,-1,0.1688590777543435,-0.35549615771675724,0.9691445621790628,2,0.1143251704517106,0.08339125936731422,0.06448865277478831
B.E,Dietician,"News Coverage, Research, Teaching, Technology","AI, ML, Python, Java, SQL, Programming, Communication Skills, Work under Pressure, Leadership, Product Knowledge, Creativity Skills, C++, Linux, Problem Solving skills, Writing, Observation Skills, Risk Managing, Reporting",79.8,0,0,-1,2.196578544254551,-1.00319382714853,1.1012821574459282,4,0.005212899424519881,0.017691885232680837,0.014019678136806444
BE ,Computer Science Engineering,Technology,Programming,84.55,0,0,-1,-0.4403706520564104,0.08330253017495948,-0.11408635275812558,6,0.45606868082589336,0.4735972271461966,0.8692593190213592
Bachelor of journalism,Commerce,News Coverage;Content Writing;Social media marketing,Analytical Skills;People management;Mass Communication;Problem Solving skills;Writing skills;Social Media Marketing;Content creation,70,0,0,-1,3.4278916744903367,0.5218849573131624,-6.072687990951607,4,0.008490072707222648,0.015318707843370798,0.014954515231847562
B.Tech,Computer Science Engineering,Technology;Data scientist,Programming Language skills;Critical Thinking;Communication skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Presentation Skills;Python;Artificial Intelligence;SQL;Java,66.5,0,0,-1,-0.6131690736114822,0.016949759500303033,-0.10229039097252525,5,1.1753788648917671,0.06476091092749936,0.4742345533503989
B.Tech,Automobile Engineering,Machine Learning,Python;SQL,67,0,0,-1,-0.2869434810351592,-0.028346835707961038,-0.242344324843455,1,0.9537361813672349,-0.13502590694906047,-0.20084411134867314
B.Tech,"Reporting, Anchoring, Tv Journalism, Advertising & Radio ",Software,"ML, Python, SQL, R",67,0,0,-1,-0.3492051225272298,1.4822347993654679,0.3247868006793447,1,0.9215624854695432,-0.21185510754101033,-0.17051216375361472
B.Tech,Computer Science Engineering,Technology,"ML, Python, SQL, R, Tableau",67,0,0,-1,-0.5380034210179508,0.012502227295754762,-0.14514363255629464,5,1.3675923358412827,0.25500577586102735,0.6834810253314914
B.Tech,Aerospace engineering,Financial Analysis;Research;Data analytics;Data scientist,Active Listening;Business Knowledge;Leadership;Designing skills,64.6,0,0,-1,-0.735920838006843,0.4008379618950709,-0.39274436660757567,1,0.923779546334331,-0.21057739448909432,-0.16438352972002962
B.Tech,Aerospace Engineering,Financial Analysis;Research;Data analytics;Web development;All fields related to Data science.,Active Listening;Business Knowledge,64.6,0,0,-1,0.19338539463106033,1.0217015463163206,0.14167066403171671,1,0.9215624854690073,-0.21185510740383148,-0.17051216385929152
B.Tech,Electrical and Electronics Engineering,Technology,PGDCA,78.85,0,0,-1,-0.5861807659671153,-0.06324995794374486,-0.20890010982331056,7,1.2141648015738784,-0.011737088020350016,-0.03445401458697532
B.Tech,Computer Science Engineering,Technology,Programming,66.5,0,0,-1,-0.5027485601478828,0.014659458878497785,-0.13983476741490614,5,1.3712846363654392,0.26034965259282733,0.6969724242061767
B.Com,Computers,Content Writing,Artistic/Creative Skills;Content creation,75,0,0,-1,1.2717577774027318,0.8588322501143235,1.1278996650629638,2,0.017860465919922734,0.07521390198598477,0.14703502545050814
B.Tech,Mechanical Engineering,Research;Sales/Marketing;Social Justice;Technology;Understand human behaviour;Data analytics,Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Product knowledge;Machine Learning skills;Python;SQL;Cloud Computing,50,0,0,-1,-1.0577567779515151,0.04645116147354589,-0.24248787053589627,7,1.047032790947199,0.04728919225921559,-0.43598422248701196
B.Sc,Computer Science Engineering,Trading;Web Designing;Data analytics;Govt. Job,Programming Language skills;Analytical Skills;Editing;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Java,62.94,0,0,-1,0.11662340373018301,0.2636546619659273,0.0009102786001584774,6,0.28115131434873597,0.44811802442868864,1.186025648648549
B.Tech,Computer Science Engineering,Technology,"AI, ML, Python, Critical Thinking, Analytic Thinking, Gathering Informing, Artistic skills, Java, SQL, Programming, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Product Knowledge, Creativity Skills, Team work, Excel, Presentation Skills, C++, Linux, Problem Solving skills, Mass Communication, Writing, Tableau, Reading, Designing Skills, Building Rapport, Subject Knowledge",79.705,0,0,-1,-0.5377493542828238,0.01289523187125767,-0.14417815166572587,5,1.367592335841283,0.2550057758609676,0.6834810253310493
BE,Mobile communications ,Technology;Web Designing;Web development,Active Listening;Hardware skills;Programming Language skills;Business Knowledge;People management;Communication skills;Writing skills;Machine Learning skills;C++;Presentation Skills;Python;SQL;Content creation;Java;MATLAB;Good communication skills,57,0,0,-1,1.8525380934453848,1.0545508112497353,3.9584041858214944,3,0.0438369741530287,0.8593884746714091,-0.33739843388645263
M.Com,Accountancy,"Financial Analysis, Take risk for Profits, Entrepreneurship","Accounting Skills, Business Knowledge, Communication Skills, Leadership, Cost Accounting, Market Study",61.75,0,0,-1,0.09049049564328776,-0.06796024924892784,7.324288904165977,4,0.013775612178732402,0.0017144694252978752,0.00989529021358551
B.Tech,Electronics and Communication Engineering,Data Analytics,NO,76,0,0,-1,-0.5099429447825832,0.038736209738868856,-0.29920407412941447,1,1.0980650970735104,-0.13582699725235567,-0.2766895845929673
BE,Computer Science Engineering ,All fields related to Data science.,Active Listening;Critical Thinking;Analytical Skills;Communication skills;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Presentation Skills,75,0,0,-1,0.7008817135067271,-0.43020853208312615,-0.5545001374611711,3,0.05246318100160812,0.8670391554120475,-0.3486247147394376
B.Tech,Electronics and Communication Engineering,Technology;Data analytics;Data scientist,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Machine Learning skills;Python;SQL;Good communication skills,78.85,0,0,-1,-0.7873466118136568,0.16437521588744167,-0.24929882936530115,1,1.0049689745101442,-0.1424034737994811,-0.24706176699537172
B.Com,Commerce,Financial Analysis,"Communication Skills, Work under Pressure, Team work, Problem Solving skills",70.3,0,0,-1,0.5776521941859983,-0.26743123365629784,0.8736429271667119,2,0.03744075490372342,0.12361415989018408,0.19728340166085895
B.Tech,Electrical and Electronics Engineering,Further Studies,NO,72.2,0,0,-1,-0.5326167534337137,-0.06681941419336716,-0.26452894493103724,1,1.107190917180117,-0.1856953091117599,-0.2772065968909001
B.Tech,Electrical and Electronics Engineering,Software Job,NO,85.5,0,0,0,-0.5968288845303162,-0.1272873845934657,-0.2887937553931745,1,1.1521407529898022,-0.20690965253002228,-0.27668234759800386
B.Tech,Computers,Research;Teaching;Data analytics,Leadership;SQL,70,0,0,-1,0.20436381505872586,1.0540674964099115,0.7454489518975299,1,0.9251253157705533,-0.21099847600527377,-0.1617633760908224
B.Sc,Computer Science Engineering,Financial Analysis;Research;Technology;Data analytics;Digital marketing,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Analytical Skills;People management;Data Visualization skills( Power Bi/ Tableau );Presentation Skills;Python,86.64,0,0,-1,0.2562349627177428,0.14339564053012227,0.10621810625515028,6,0.2811513143487402,0.4481180244190476,1.1860256486274774
BE,Computer Science Engineering,Technology;Web Designing;Data analytics;All fields related to Data science.,Active Listening;Programming Language skills;C++;Python;SQL;Java;Cloud Computing,71,0,0,-1,0.00579477988361881,0.4475974393382555,-0.1340834011298848,8,0.2974429578361803,1.131532480543556,0.3097307760397242
B.Tech,Electronics and Communication Engineering,"VLSI,Technology","Core Skills,Programming",75.05,0,0,-1,-0.8323433195860285,0.1626405060409839,-0.15660988682284302,1,0.9962994199395303,-0.15324701207113456,-0.24769468088009206
B.Tech,Electrical Engineering ,Sales/Marketing;Data scientist,Active Listening;Business Knowledge;People management;Leadership;Product knowledge;Machine Learning skills;Sales;R,60,0,0,-1,0.5849878134101888,0.2138256697939452,0.971860885742948,1,0.9215624854692105,-0.2118551074133632,-0.17051216394162116
B.Sc,Computer Science Engineering,Teaching,C++,85.595,0,0,-1,0.0685943296571691,0.06905928259207136,0.026031554675534998,6,0.30464739515006073,0.4577588248347244,1.2113550504688222
B.Sc,Animation,Animation,2D/3D Animation,71.25,0,0,-1,1.2568493097540525,0.5374396255575208,0.24441484846212466,0,0.02762138687737205,0.17432833725985397,0.5504732500319275
B.Com,Accounts,Financial Analysis;Technology;Data analytics,Active Listening;Gathering Information;Business Knowledge;Analytical Skills;People management;Product knowledge,70,0,0,-1,0.6176079218976421,-0.2689494907994592,0.7373505412284489,2,0.01727099249008333,0.08219885990218224,0.14302998224791502
B.Tech,Civil Engineering,Construction and development,"Creativity Skills, Risk Managing, Reporting, Reading, Subject Knowledge",77.9,0,0,-1,-0.8859605597973018,-0.05783774721248898,-0.31737517492371875,1,0.9772291379434782,-0.22988471193112034,-0.20867353396817187
B.Pharmacy,pharma D,Social causes,People management;Civil & Criminal Law,88,0,0,-1,0.21778091007063677,-0.7053460598203971,-2.4194520296710786,4,4.127985695994196e-05,0.0001567410835618628,0.0002210700102738184
B.Tech,Sales & Marketing,Technology,"AI, ML, Python",74.1,0,0,-1,-0.24858769868581235,-0.0112233399152672,-0.2671633238179287,7,1.1289885577739305,-0.009818679604257446,0.04111196018526625
B.Com,Computer Applications,Financial Analysis,Accounting Skills,62.7,0,0,-1,0.31730509430345205,-0.5065602842577598,0.68624894574451,2,0.045151056806660664,0.11923771688517827,0.21095734618361656
B.Tech,Civil Engineering,Construction;Urban Planning,"Proeficiency in Software like STAAD PRO, ETABS",70.3,0,0,-1,-0.8364203461907377,-0.1233059794647196,-0.2014728274788862,1,0.9988747655399526,-0.24087201217644785,-0.22699336175106125
B.Tech,Civil Engineering,Financial Analysis;Industires;Design;Urban Planning;Project Management,"Communication skills;Negotiation skills;Leadership;Proeficiency in Software like STAAD PRO, ETABS",66.88,0,0,-1,-0.8401170603087351,0.004321955605080455,-0.27149737210751446,1,0.9772291379434864,-0.22988471193409457,-0.2086735339366894
M.Tech,Computer Science Engineering,"Teaching, Technology, Understand Human Behaviour, Understand Human Body","Python, Java, SQL",73.435,0,0,-1,-0.05041643214469017,-1.0559110067870148,-0.6257618350971679,8,0.2616510610412499,0.28016673223070204,0.6573240554316176
B.Sc,Statistics,"Research, Teaching, Entrepreneurship, Understand Human Behaviour","AI, ML, Editing, Market Study, Team work",88,0,0,-1,0.11736907934836768,0.8062952627214307,1.1777472618768996,0,0.031656929940983285,0.1769872896799177,0.5603838460603052
BA,Hindi Education and Geography ,Financial Analysis;Understand human behaviour;Understand human body;Data analytics;Govt. Job,Product knowledge;Problem Solving skills;Client management,79,0,0,-1,-0.7264754222844154,0.5205731262876799,5.388266387959701,4,0.0038784344077703405,0.012064558546374457,0.016901975939730765
BCA,"Software engineering, java programming, web development ",Technology;Trading;Web Designing;Data analytics;Govt. Job;Data scientist,Hardware skills;Programming Language skills;Gathering Information;Artistic/Creative Skills;Editing;Designing skills;Data Visualization skills( Power Bi/ Tableau );C++;Python;SQL,80,0,0,-1,-2.5476987930401407,-1.8708711379130567,-0.8163005790621587,4,0.004167986123911963,0.013661174275838402,0.019987564799322982
MA,Kathak dance,Teaching;Govt. Job,Artistic/Creative Skills;Teaching,55,0,0,-1,0.548367814308027,0.3339985711757847,6.193810606725986,4,0.0005678208519100591,0.0024294504808929007,0.007769425098224388
