ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
be btech,electrical and electronics engineering,software development,no,85.5,85.5,8,EdTech / Teaching / Curriculum Designer,0.5039125313277717,0.5225960757287856,0.5469641382809903,no software development be btech electrical and electronics engineering
be btech,automobile engineering,research,analytical thinking; critical thinking; designing skills; excel; interpersonal skills; leadership; logical thinking; observation skills; presentation; subject knowledge; team work; work under pressure,87.4,87.4,2,Entrepreneur / Product Manager,1.730245391784298,-0.6808611543305199,1.1524311142112231,analytical thinking  critical thinking  designing skills  excel  interpersonal skills  leadership  logical thinking  observation skills  presentation  subject knowledge  team work  work under pressure research be btech automobile engineering
be btech,biotechnology,biotechnology; human biology; research,molecular biology; structural biology nucleic acid protein interactions data analysis,74.195,74.195,1,Software Developer / Tech Generalist,0.7723738051398759,0.3800688884137578,0.7895768040409844,molecular biology  structural biology nucleic acid protein interactions data analysis biotechnology  human biology  research be btech biotechnology
be btech,civil engineering,construction; construction management; urban planning,etabs; proeficiency in software like staad pro,77.9,77.9,1,Software Developer / Tech Generalist,0.6463628546859597,0.5920089673741258,0.8770867100984789,etabs  proeficiency in software like staad pro construction  construction management  urban planning be btech civil engineering
be btech,computer science engineering,entrepreneurship; technology,leadership; presentation; programming; team work,77.9,77.9,1,Software Developer / Tech Generalist,1.4273852931361533,0.4308811025135515,1.5631814390385017,leadership  presentation  programming  team work entrepreneurship  technology be btech computer science engineering
be btech,mechanical engineering,research; technology,artificial intelligence; data visualization; machine learning; python,61.75,61.75,5,AI/ML Engineer / Data Scientist,1.5850120453825818,1.1112462687710405,-0.18577874292037802,artificial intelligence  data visualization  machine learning  python research  technology be btech mechanical engineering
bsc,mathematics,financial analysis; journalism; social justice; teaching,analytical thinking; artificial intelligence; critical thinking; logical thinking; machine learning; observation skills; problem solving; python; r; reading; tableau; team work,74.955,74.955,2,Entrepreneur / Product Manager,1.8418081265255035,-0.2829570524795117,-0.0008945058803756512,analytical thinking  artificial intelligence  critical thinking  logical thinking  machine learning  observation skills  problem solving  python  r  reading  tableau  team work financial analysis  journalism  social justice  teaching bsc mathematics
bsc,biology,data analytics; financial analysis,accounting; active listening; analytical thinking; business knowledge; communication; critical thinking; finance related skills; machine learning; people management,80,80.0,6,Finance / Accounting / Investment Analyst,1.8141774598760314,-0.9790721075010179,-0.3853792798523326,accounting  active listening  analytical thinking  business knowledge  communication  critical thinking  finance related skills  machine learning  people management data analytics  financial analysis bsc biology
bsc,zoology,technology,c; editing; medical knowledge; writing,67,67.0,9,Operations / IT Generalist / Corporate,0.8052890167441027,0.07786978966775006,-0.03634309352419676,c  editing  medical knowledge  writing technology bsc zoology
ballb,law,legal services,civil criminal law,74.86,74.86,1,Software Developer / Tech Generalist,0.2396971137769936,0.1082212353648418,0.3966821414970649,civil criminal law legal services ballb law
be btech,electrical and electronics engineering,data analytics; data science,communication; data visualization; machine learning; presentation; problem solving; python; sql; writing,66.88,66.88,0,Data Analyst / BI Specialist,2.2073407297932772,0.7354716618089144,-0.9268367008832068,communication  data visualization  machine learning  presentation  problem solving  python  sql  writing data analytics  data science be btech electrical and electronics engineering
be btech,computer science engineering,social media marketing; technology; web design,c; java; programming language skills; python; r,84.55,84.55,5,AI/ML Engineer / Data Scientist,1.532461279789017,1.3050286753296085,-0.1549432701635612,c  java  programming language skills  python  r social media marketing  technology  web design be btech computer science engineering
be btech,computer science engineering,software development,java; python; sql,72.105,72.105,5,AI/ML Engineer / Data Scientist,1.213407032471625,1.2866712459377716,0.43312184706940277,java  python  sql software development be btech computer science engineering
be btech,mechanical engineering,data analytics; government job; research; teaching; trading,analytical thinking; data visualization; machine learning; python; r; sql,72,72.0,0,Data Analyst / BI Specialist,2.096096991575224,1.0231844781539823,-0.48938407642702975,analytical thinking  data visualization  machine learning  python  r  sql data analytics  government job  research  teaching  trading be btech mechanical engineering
be btech,civil engineering,entrepreneurship; financial analysis; research; technology,active listening; analytical thinking; artificial intelligence; communication; critical thinking; leadership; machine learning; market research; programming; python; sql; tableau; team work,82.3,82.3,2,Entrepreneur / Product Manager,2.827296735014618,0.14283892283584732,0.2188702795862013,active listening  analytical thinking  artificial intelligence  communication  critical thinking  leadership  machine learning  market research  programming  python  sql  tableau  team work entrepreneurship  financial analysis  research  technology be btech civil engineering
bba,management,gaming; sales and marketing; service; supply chain,active listening; business knowledge; critical thinking; people management; problem solving; risk management skills,71.25,71.25,3,Civil Services / Government / Research,1.2620121138858826,-1.0951962333145446,0.13955172963000467,active listening  business knowledge  critical thinking  people management  problem solving  risk management skills gaming  sales and marketing  service  supply chain bba management
be btech,mechanical engineering,sports industry,gathering information,56,56.0,4,Sales & Marketing / Business Development,0.5975664688555307,0.3366616559508682,0.23472061885904094,gathering information sports industry be btech mechanical engineering
mtech,aerospace engineering,financial analysis; human behavior; research; technology,client management; communication; leadership; mass communication; people management; problem solving; risk management skills,73.5,73.5,3,Civil Services / Government / Research,1.7213169378100635,-1.0241052037341662,0.47287614353628155,client management  communication  leadership  mass communication  people management  problem solving  risk management skills financial analysis  human behavior  research  technology mtech aerospace engineering
bcom,accounting and finance,entrepreneurship; financial analysis; human behavior; trading,accounting; business knowledge; communication; cost accounting; editing; excel; gathering informing; logical thinking; market research; people management; presentation; problem solving; reading; risk managing; sales; subject knowledge; team work; wealth management; writing,69.16,69.16,2,Entrepreneur / Product Manager,1.9780879557810302,-2.187422454656418,0.9564022640018287,accounting  business knowledge  communication  cost accounting  editing  excel  gathering informing  logical thinking  market research  people management  presentation  problem solving  reading  risk managing  sales  subject knowledge  team work  wealth management  writing entrepreneurship  financial analysis  human behavior  trading bcom accounting and finance
be btech,electronics and communication engineering,data science; technology,aws; machine learning; programming language skills; python; sql,67,67.0,5,AI/ML Engineer / Data Scientist,1.6931671246985032,1.5183124510052317,-0.5530425971664842,aws  machine learning  programming language skills  python  sql data science  technology be btech electronics and communication engineering
ba,general studies,content writing; market research; social media marketing; supply chain; trading,active listening; business knowledge; communication; negotiation; product knowledge; writing,49,49.0,3,Civil Services / Government / Research,1.0536049788440278,-1.2337240440925512,-0.18889947212105565,active listening  business knowledge  communication  negotiation  product knowledge  writing content writing  market research  social media marketing  supply chain  trading ba general studies
be btech,mechanical engineering,data analytics,analytical thinking; artistic creative skills; communication; gathering information; java; leadership; people management; problem solving; programming language skills; risk management skills; sql,58.9,58.9,0,Data Analyst / BI Specialist,2.2533715822719813,-0.11089219659597152,-0.6913879446495673,analytical thinking  artistic creative skills  communication  gathering information  java  leadership  people management  problem solving  programming language skills  risk management skills  sql data analytics be btech mechanical engineering
bsc,computer science,data science,active listening; artificial intelligence; communication; data visualization; machine learning; medical knowledge; programming language skills; python; sql; writing,65,65.0,0,Data Analyst / BI Specialist,1.7935064649731465,0.43256077296187817,-1.5423298449212137,active listening  artificial intelligence  communication  data visualization  machine learning  medical knowledge  programming language skills  python  sql  writing data science bsc computer science
be btech,computer science engineering,entrepreneurship; technology; trading,active listening; analytical thinking; artificial intelligence; c; communication; critical thinking; editing; excel; java; leadership; linux; logical thinking; machine learning; observation skills; oracle; problem solving; programming; python; r; sql; work under pressure,89.3,89.3,2,Entrepreneur / Product Manager,3.386768015186751,0.3454555207547985,0.23522096956797067,active listening  analytical thinking  artificial intelligence  c  communication  critical thinking  editing  excel  java  leadership  linux  logical thinking  machine learning  observation skills  oracle  problem solving  programming  python  r  sql  work under pressure entrepreneurship  technology  trading be btech computer science engineering
be btech,electrical and electronics engineering,technology,power system engineering,78.85,78.85,1,Software Developer / Tech Generalist,0.8983147410138319,0.7715101222639416,0.9870170776473562,power system engineering technology be btech electrical and electronics engineering
be btech,computer science,data analytics; financial analysis; gaming; research; technology; web design,active listening; analytical thinking; architecture; artificial intelligence; artistic creative skills; business knowledge; c; cloud computing; critical thinking; data visualization; designing skills; gathering information; java; linux; machine learning; problem solving; product knowledge; programming language skills; python; r; risk management skills; sql; writing,80.085,80.085,7,Research Analyst / Consultant,3.8825225324335713,0.2371538362582612,-1.685186148090062,active listening  analytical thinking  architecture  artificial intelligence  artistic creative skills  business knowledge  c  cloud computing  critical thinking  data visualization  designing skills  gathering information  java  linux  machine learning  problem solving  product knowledge  programming language skills  python  r  risk management skills  sql  writing data analytics  financial analysis  gaming  research  technology  web design be btech computer science
journalism,media and communication,content writing; digital marketing; gaming; government job; journalism; social media marketing; technology,active listening; architecture; cloud computing; communication; content creation; editing; hospitality; human resources; java; leadership; mass communication; medical knowledge; negotiation; social media marketing; writing,78,78.0,3,Civil Services / Government / Research,1.8991957452933166,-1.0449439520915684,0.08817991386183915,active listening  architecture  cloud computing  communication  content creation  editing  hospitality  human resources  java  leadership  mass communication  medical knowledge  negotiation  social media marketing  writing content writing  digital marketing  gaming  government job  journalism  social media marketing  technology journalism media and communication
be btech,computer engineering,data analytics; data science; technology,analytical thinking; artificial intelligence; client management; cloud computing; communication; data visualization; leadership; machine learning; matlab; presentation; problem solving; product knowledge; programming language skills; python; r; sql; wealth management; writing,66.975,66.975,0,Data Analyst / BI Specialist,3.285130262632024,0.698142502075963,-1.349803907809323,analytical thinking  artificial intelligence  client management  cloud computing  communication  data visualization  leadership  machine learning  matlab  presentation  problem solving  product knowledge  programming language skills  python  r  sql  wealth management  writing data analytics  data science  technology be btech computer engineering
be btech,mechanical engineering,entrepreneurship; financial analysis; social justice; trading,active listening; analytical thinking; communication; critical thinking; excel; gathering informing; machine learning; python; sql; team work,68.875,68.875,2,Entrepreneur / Product Manager,2.4017763694357694,0.0686006827614469,0.07179699449422547,active listening  analytical thinking  communication  critical thinking  excel  gathering informing  machine learning  python  sql  team work entrepreneurship  financial analysis  social justice  trading be btech mechanical engineering
be btech,biotechnology,biotechnology; human biology; research,biochemistry; life science molecular biology genetics; polymerase chain reaction pcr; protein expression,66.595,66.595,9,Operations / IT Generalist / Corporate,0.7201554395016543,0.32173549464412105,0.33820071373864535,biochemistry  life science molecular biology genetics  polymerase chain reaction pcr  protein expression biotechnology  human biology  research be btech biotechnology
be btech,computer science engineering,cloud computing; data analytics; machine learning,aws sql; java,81.7,81.7,8,EdTech / Teaching / Curriculum Designer,0.8335551372600171,0.7820955945574287,0.15387046774080998,aws sql  java cloud computing  data analytics  machine learning be btech computer science engineering
mba,hospital administration,financial analysis; sales and marketing; supply chain,communication; leadership; negotiation; problem solving; product knowledge,70,70.0,6,Finance / Accounting / Investment Analyst,1.1856116971025847,-1.1121607832970806,-0.03760382220369428,communication  leadership  negotiation  problem solving  product knowledge financial analysis  sales and marketing  supply chain mba hospital administration
pharmacy,marketing,sales and marketing,communication; negotiation; people management,66.5,66.5,9,Operations / IT Generalist / Corporate,0.6787412815245666,-0.6201810608393229,-0.014142641619947209,communication  negotiation  people management sales and marketing pharmacy marketing
bba,management,product lifecycle management; sales and marketing; sap mm,client management; leadership; risk management skills; wealth management,67.545,67.545,9,Operations / IT Generalist / Corporate,0.5619874056443517,-0.49897704082029426,-0.04818113928500475,client management  leadership  risk management skills  wealth management product lifecycle management  sales and marketing  sap mm bba management
bcom,commerce,data analytics; data science; digital marketing; gaming; web design,data visualization; designing skills; editing; machine learning; python; r; risk management skills; sql,72,72.0,0,Data Analyst / BI Specialist,1.6572334367973345,0.5610725056213064,-1.2428862939089647,data visualization  designing skills  editing  machine learning  python  r  risk management skills  sql data analytics  data science  digital marketing  gaming  web design bcom commerce
bcom,commerce,data analytics; data science; digital marketing; gaming; research; sales and marketing; teaching; technology; trading; web design,c; designing skills; editing; problem solving; python; r; risk management skills; sql,72,72.0,0,Data Analyst / BI Specialist,2.3566262615306988,0.10839927105544514,-0.7497431870676442,c  designing skills  editing  problem solving  python  r  risk management skills  sql data analytics  data science  digital marketing  gaming  research  sales and marketing  teaching  technology  trading  web design bcom commerce
commercial art visual art,architecture,research,architecture,60,60.0,4,Sales & Marketing / Business Development,0.20270627605009234,-0.15139354898066798,-0.09518276973429414,architecture research commercial art visual art architecture
be btech,information technology,data analytics; human behavior; technology; web development,artistic creative skills; gathering information; hardware; human resources; java; programming language skills,82.65,82.65,8,EdTech / Teaching / Curriculum Designer,1.4885495109585343,0.5970061306745269,-0.2477053956994908,artistic creative skills  gathering information  hardware  human resources  java  programming language skills data analytics  human behavior  technology  web development be btech information technology
bcom,finance,financial analysis; sports industry,accounting; active listening; analytical thinking; critical thinking; finance related skills; mass communication; problem solving; risk management skills; social media marketing,60,60.0,6,Finance / Accounting / Investment Analyst,1.2086092836705482,-1.256177890269031,-0.5139637952974937,accounting  active listening  analytical thinking  critical thinking  finance related skills  mass communication  problem solving  risk management skills  social media marketing financial analysis  sports industry bcom finance
be btech,civil engineering,financial analysis; government job; project management,project management,72.2,72.2,1,Software Developer / Tech Generalist,0.7733335120360022,0.3733769584243576,0.761244814869913,project management financial analysis  government job  project management be btech civil engineering
be btech,electrical and electronics engineering,entrepreneurship; technology,creativity skills; leadership; market research; programming; teamwork,71.25,71.25,1,Software Developer / Tech Generalist,1.2363395110817177,0.4685585258759283,1.4519801200007272,creativity skills  leadership  market research  programming  teamwork entrepreneurship  technology be btech electrical and electronics engineering
bsc,physics,government job,artistic creative skills; editing; social media marketing,70,70.0,9,Operations / IT Generalist / Corporate,0.4502352777574474,-0.23883087289373903,-0.2831845356103435,artistic creative skills  editing  social media marketing government job bsc physics
be btech,mathematics,financial analysis; human behavior; teaching,accounting; business knowledge,63.65,63.65,6,Finance / Accounting / Investment Analyst,1.0064728871742945,-0.1918219841815721,0.4009548472609969,accounting  business knowledge financial analysis  human behavior  teaching be btech mathematics
be btech,computer science engineering,financial analysis; gaming,active listening; communication; java; linux; people management; product knowledge; programming language skills,70.7,70.7,1,Software Developer / Tech Generalist,1.6936776844002068,0.0876221889403151,0.5324954417728422,active listening  communication  java  linux  people management  product knowledge  programming language skills financial analysis  gaming be btech computer science engineering
bcom,mathematics,human behavior; sales and marketing; trading,analytical thinking; artistic creative skills; editing; writing,60,60.0,4,Sales & Marketing / Business Development,0.769421876391172,-0.8335252384383236,-0.23482207144406636,analytical thinking  artistic creative skills  editing  writing human behavior  sales and marketing  trading bcom mathematics
be btech,mechanical engineering,product lifecycle management; technology; trading,business knowledge; client management; communication; gathering information; leadership; people management; problem solving; product knowledge; risk management skills,76,76.0,3,Civil Services / Government / Research,2.1767465453566714,-0.5753288513199308,0.8344754489500601,business knowledge  client management  communication  gathering information  leadership  people management  problem solving  product knowledge  risk management skills product lifecycle management  technology  trading be btech mechanical engineering
bca,programming,design; gaming; navy defence related,artistic creative skills; communication; designing skills; editing; python,78,78.0,1,Software Developer / Tech Generalist,1.017081464816102,-0.09005968278239271,-0.03639972133919667,artistic creative skills  communication  designing skills  editing  python design  gaming  navy defence related bca programming
bba,business administration,human resources; market research,human resources,80.75,80.75,8,EdTech / Teaching / Curriculum Designer,0.1602253236004652,-0.12653930140569203,-0.01657218891685077,human resources human resources  market research bba business administration
be btech,instrumentation engineering,entrepreneurship,writing,60.895,60.895,9,Operations / IT Generalist / Corporate,0.706862602946257,0.27992710463535675,0.4697838289051659,writing entrepreneurship be btech instrumentation engineering
bcom,accounting and finance,financial analysis,accounting; cost accounting; financial management; taxation,72.58,72.58,6,Finance / Accounting / Investment Analyst,0.4573189587595511,-0.32792745598672857,0.4115633116816682,accounting  cost accounting  financial management  taxation financial analysis bcom accounting and finance
bcom,marketing,digital marketing; government job; human behavior; journalism; research; social justice; technology,active listening; artistic creative skills; communication; gathering information; medical knowledge; negotiation,58,58.0,3,Civil Services / Government / Research,1.4246838306215428,-1.14350445346154,-0.29114153524668046,active listening  artistic creative skills  communication  gathering information  medical knowledge  negotiation digital marketing  government job  human behavior  journalism  research  social justice  technology bcom marketing
be btech,electrical and electronics engineering,data science; technology; trading,active listening; critical thinking; hardware; mass communication; programming language skills,67,67.0,9,Operations / IT Generalist / Corporate,1.6153842843864252,0.4406853983280433,-0.07156035229971872,active listening  critical thinking  hardware  mass communication  programming language skills data science  technology  trading be btech electrical and electronics engineering
be btech,electrical and electronics engineering,government job; infrastructure; social causes; technology; trading,analytical thinking; business knowledge; critical thinking; risk management skills,63,63.0,9,Operations / IT Generalist / Corporate,1.592181647203522,0.08362817750862551,0.17804878400091403,analytical thinking  business knowledge  critical thinking  risk management skills government job  infrastructure  social causes  technology  trading be btech electrical and electronics engineering
be btech,electronics and communication engineering,data analytics; financial analysis; technology,analytical thinking; data visualization; machine learning; python; sql,80,80.0,0,Data Analyst / BI Specialist,2.0415746732330677,1.3223735631854714,-0.22815191626706677,analytical thinking  data visualization  machine learning  python  sql data analytics  financial analysis  technology be btech electronics and communication engineering
be btech,electronics and communication engineering,data analytics; financial analysis; technology,active listening; analytical thinking; artificial intelligence; business knowledge; communication; critical thinking; data visualization; machine learning; programming language skills; python; sql,80,80.0,0,Data Analyst / BI Specialist,2.9801622142174446,0.7556669219358818,-0.6592853800111214,active listening  analytical thinking  artificial intelligence  business knowledge  communication  critical thinking  data visualization  machine learning  programming language skills  python  sql data analytics  financial analysis  technology be btech electronics and communication engineering
bsc,computer science engineering,entrepreneurship; human behavior; sales and marketing; technology,c; java; logical thinking; oracle; programming; python; sales; sql; writing,71,71.0,5,AI/ML Engineer / Data Scientist,1.7266416956825372,0.5202544972732981,0.47274978543484397,c  java  logical thinking  oracle  programming  python  sales  sql  writing entrepreneurship  human behavior  sales and marketing  technology bsc computer science engineering
be btech,electronics and communication engineering,entrepreneurship; research; technology,business knowledge; communication; designing skills; editing; interpersonal skills; leadership; logical thinking; mass communication; negotiation; presentation; problem solving; product knowledge; subject knowledge; team work; work under pressure; writing,81.13,81.13,2,Entrepreneur / Product Manager,2.6112845256827746,-1.3819525872775873,1.412560991201776,business knowledge  communication  designing skills  editing  interpersonal skills  leadership  logical thinking  mass communication  negotiation  presentation  problem solving  product knowledge  subject knowledge  team work  work under pressure  writing entrepreneurship  research  technology be btech electronics and communication engineering
be btech,electrical and electronics engineering,software development,no,73.15,73.15,1,Software Developer / Tech Generalist,0.6356282262460838,0.6550269628060167,0.9125527673748881,no software development be btech electrical and electronics engineering
be btech,automobile engineering,entrepreneurship,business knowledge; sales,65.55,65.55,9,Operations / IT Generalist / Corporate,0.7889608033079746,0.11327115658239376,0.5473659096320463,business knowledge  sales entrepreneurship be btech automobile engineering
be btech,computer science engineering,technology,communication; java; programming language skills; sql,64,64.0,5,AI/ML Engineer / Data Scientist,1.5800948449628793,1.000387626144248,0.0975049883381936,communication  java  programming language skills  sql technology be btech computer science engineering
be btech,electronics and communication engineering,content writing; data analytics; data science; gaming; gardening; market research; research; social justice; teaching; technology; web design,active listening; analytical thinking; artistic creative skills; business knowledge; c; communication; critical thinking; data visualization; designing skills; editing; gathering information; hospitality; human resources; java; leadership; machine learning; mass communication; matlab; negotiation; people management; presentation; problem solving; programming language skills; python; risk management skills; sql; writing,75,75.0,7,Research Analyst / Consultant,4.865502610055349,-0.7247404344470885,-1.321555728697298,active listening  analytical thinking  artistic creative skills  business knowledge  c  communication  critical thinking  data visualization  designing skills  editing  gathering information  hospitality  human resources  java  leadership  machine learning  mass communication  matlab  negotiation  people management  presentation  problem solving  programming language skills  python  risk management skills  sql  writing content writing  data analytics  data science  gaming  gardening  market research  research  social justice  teaching  technology  web design be btech electronics and communication engineering
be btech,electronics and telecommunication engineering,data analytics; financial analysis,analytical thinking; artificial intelligence; communication; critical thinking; data visualization; designing skills; finance related skills; interpersonal skills; leadership; negotiation; presentation; problem solving; programming language skills; python; teaching,67,67.0,0,Data Analyst / BI Specialist,2.7754215255837202,-0.3431832297875902,-0.8207347231826142,analytical thinking  artificial intelligence  communication  critical thinking  data visualization  designing skills  finance related skills  interpersonal skills  leadership  negotiation  presentation  problem solving  programming language skills  python  teaching data analytics  financial analysis be btech electronics and telecommunication engineering
be btech,electrical and electronics engineering,technology,building rapport; excel; reading; reporting; sql; subject knowledge; writing,86.45,86.45,8,EdTech / Teaching / Curriculum Designer,1.2375151656010372,0.5473146960242188,0.8366730667365744,building rapport  excel  reading  reporting  sql  subject knowledge  writing technology be btech electrical and electronics engineering
be btech,mechanical engineering,technology,analytical thinking; designing skills; leadership; product knowledge; python,71.98,71.98,1,Software Developer / Tech Generalist,1.7181698104300047,0.6093045368043618,0.7179905456603737,analytical thinking  designing skills  leadership  product knowledge  python technology be btech mechanical engineering
mtech,computer science engineering,data analytics; data science; technology,analytical thinking; cloud computing; critical thinking; machine learning; programming language skills; python; sql,76.95,76.95,0,Data Analyst / BI Specialist,1.9986609032167313,1.1761274578083047,-0.9746934302767369,analytical thinking  cloud computing  critical thinking  machine learning  programming language skills  python  sql data analytics  data science  technology mtech computer science engineering
be btech,computer science engineering,data analytics; technology,analytical thinking; machine learning; programming language skills; python,79,79.0,5,AI/ML Engineer / Data Scientist,1.8263783451229947,1.3962839566509917,-0.07014821899949947,analytical thinking  machine learning  programming language skills  python data analytics  technology be btech computer science engineering
be btech,electrical and electronics engineering,data analytics; gaming; human behavior; social justice; technology,analytical thinking; artificial intelligence; c; cloud computing; communication; critical thinking; data visualization; machine learning; matlab; programming language skills; python; r; sql; writing,83.695,83.695,0,Data Analyst / BI Specialist,2.9145610242002595,0.9494708984878949,-1.2512097132031677,analytical thinking  artificial intelligence  c  cloud computing  communication  critical thinking  data visualization  machine learning  matlab  programming language skills  python  r  sql  writing data analytics  gaming  human behavior  social justice  technology be btech electrical and electronics engineering
ballb,law,legal services,civil criminal law,67.64,67.64,9,Operations / IT Generalist / Corporate,0.18658628056126556,0.048905754335443134,-0.0556188254008052,civil criminal law legal services ballb law
be btech,mechanical engineering,data analytics; data science; oil and gas; technology,excel; machine learning; product knowledge; programming language skills; python; risk management skills,64.81,64.81,0,Data Analyst / BI Specialist,1.9167625302316216,1.1757519657733977,-0.49011239598130363,excel  machine learning  product knowledge  programming language skills  python  risk management skills data analytics  data science  oil and gas  technology be btech mechanical engineering
be btech,mechanical engineering,research; technology,cad cae autocad catia ansys proe seimensnx,85.025,85.025,8,EdTech / Teaching / Curriculum Designer,0.9595179338944793,0.5387489375621127,0.6087189469610718,cad cae autocad catia ansys proe seimensnx research  technology be btech mechanical engineering
be btech,mechanical engineering,technology,no,76,76.0,1,Software Developer / Tech Generalist,0.9521590573020713,0.8196830729339218,1.0313969330796158,no technology be btech mechanical engineering
be btech,chemical engineering,industry,problem solving; process safety management,78.85,78.85,1,Software Developer / Tech Generalist,0.8206219460670019,0.36642747718116975,0.7460103894669975,problem solving  process safety management industry be btech chemical engineering
be btech,accounting and finance,financial analysis; financial law,accounting; accounts receivable; back reconciliation; budgeting; business analysis; business development; business management; business planning; business strategy; consulting; corporate finance; financial analysis; financial forecasting; financial metrics; financial modeling; financial planning; financial reporting; financial structuring; forecasting; management; managerial finance; marketing; strategic planning; team management; teamwork,66.5,66.5,6,Finance / Accounting / Investment Analyst,0.7328665139603376,0.19099608443994157,0.37688854093740987,accounting  accounts receivable  back reconciliation  budgeting  business analysis  business development  business management  business planning  business strategy  consulting  corporate finance  financial analysis  financial forecasting  financial metrics  financial modeling  financial planning  financial reporting  financial structuring  forecasting  management  managerial finance  marketing  strategic planning  team management  teamwork financial analysis  financial law be btech accounting and finance
bba,marketing,entrepreneurship; sales and marketing; trading,active listening; business knowledge; critical thinking; gathering informing; leadership; team work,75.05,75.05,6,Finance / Accounting / Investment Analyst,1.2015357992226574,-1.0345448396902366,0.8062548747414333,active listening  business knowledge  critical thinking  gathering informing  leadership  team work entrepreneurship  sales and marketing  trading bba marketing
journalism,political science,content writing; government job; journalism; research,artistic creative skills; communication; editing; mass communication; people management; writing,58.5,58.5,3,Civil Services / Government / Research,0.9827822425885764,-1.114451041271366,-0.24442830190567605,artistic creative skills  communication  editing  mass communication  people management  writing content writing  government job  journalism  research journalism political science
bba,accounting and finance,financial analysis,accounting; analytical thinking; business knowledge; cost accounting; gathering informing; python; sales,87.21,87.21,6,Finance / Accounting / Investment Analyst,0.9307299827391382,-0.4729429729245923,-0.23368114370829635,accounting  analytical thinking  business knowledge  cost accounting  gathering informing  python  sales financial analysis bba accounting and finance
be btech,automobile engineering,entrepreneurship; journalism; research; sales and marketing,active listening; analytical thinking; business knowledge; communication; cost accounting; critical thinking; gathering informing; leadership; negotiation; news gathering; observation skills; people management; product knowledge; risk managing; wealth management; work under pressure,76,76.0,2,Entrepreneur / Product Manager,2.4592768950085593,-1.5085780955522319,1.2427702031817518,active listening  analytical thinking  business knowledge  communication  cost accounting  critical thinking  gathering informing  leadership  negotiation  news gathering  observation skills  people management  product knowledge  risk managing  wealth management  work under pressure entrepreneurship  journalism  research  sales and marketing be btech automobile engineering
be btech,automobile engineering,technology,team work,79.8,79.8,1,Software Developer / Tech Generalist,0.9637856498701116,0.6725779762672035,1.1887560165725888,team work technology be btech automobile engineering
bca,computer applications,entrepreneurship; human behavior; human biology; technology,building rapport; creativity skills; critical thinking; editing; gathering informing; interpersonal skills; java; team work,66,66.0,9,Operations / IT Generalist / Corporate,1.2177525931071553,-0.3286257224116452,0.6048031679161237,building rapport  creativity skills  critical thinking  editing  gathering informing  interpersonal skills  java  team work entrepreneurship  human behavior  human biology  technology bca computer applications
bsc,agriculture,research; teaching,excel; presentation; python; subject knowledge; writing,86,86.0,8,EdTech / Teaching / Curriculum Designer,0.912707715079599,-0.27000130133800804,0.01746631091131507,excel  presentation  python  subject knowledge  writing research  teaching bsc agriculture
be btech,mechanical engineering,design; industry,cad cae autocad catia ansys proe seimensnx,86.45,86.45,8,EdTech / Teaching / Curriculum Designer,0.5878341887968207,0.4551925583881322,0.4933109111523869,cad cae autocad catia ansys proe seimensnx design  industry be btech mechanical engineering
barch,architecture,architecture and construction; human behavior; research; sales and marketing,active listening; architecture and construction; artificial intelligence; business knowledge; communication; critical thinking; designing skills; gathering informing; leadership; negotiation; news gathering; people management; product knowledge; work under pressure,71.25,71.25,3,Civil Services / Government / Research,1.9445583793030825,-1.7565406661959393,0.6093766081428968,active listening  architecture and construction  artificial intelligence  business knowledge  communication  critical thinking  designing skills  gathering informing  leadership  negotiation  news gathering  people management  product knowledge  work under pressure architecture and construction  human behavior  research  sales and marketing barch architecture
bsc,mathematics,financial analysis; research; supply chain; technology,analytical thinking; artificial intelligence; critical thinking; data visualization; machine learning; python,76,76.0,0,Data Analyst / BI Specialist,1.7852634662471951,0.3306401125100814,-0.4749899442393013,analytical thinking  artificial intelligence  critical thinking  data visualization  machine learning  python financial analysis  research  supply chain  technology bsc mathematics
bsc,mathematics,financial analysis; technology,analytical thinking; artificial intelligence; machine learning; python; tableau,80,80.0,5,AI/ML Engineer / Data Scientist,1.3420800119268332,0.5795408745353986,-0.12943232123167037,analytical thinking  artificial intelligence  machine learning  python  tableau financial analysis  technology bsc mathematics
bsc,mathematics,data analytics; teaching,analytical thinking; artificial intelligence; programming language skills; sql,60,60.0,4,Sales & Marketing / Business Development,0.9643448127721452,0.30922927899245845,-0.9422154260283627,analytical thinking  artificial intelligence  programming language skills  sql data analytics  teaching bsc mathematics
be btech,mechanical engineering,technology,ccna; cost accounting; creativity skills; editing; excel; leadership; linux; market research; oracle; sql; team work; work under pressure,72.2,72.2,2,Entrepreneur / Product Manager,1.705104186950049,0.4749473111168695,1.5346112468303543,ccna  cost accounting  creativity skills  editing  excel  leadership  linux  market research  oracle  sql  team work  work under pressure technology be btech mechanical engineering
ba,political science,financial analysis; sales and marketing; trading,accounting; business knowledge; gathering informing; people management,53.2,53.2,6,Finance / Accounting / Investment Analyst,0.6502992310254593,-0.9701733878882814,0.0852403394465116,accounting  business knowledge  gathering informing  people management financial analysis  sales and marketing  trading ba political science
be btech,mechanical engineering,technology,analytical thinking; negotiation; team work,77,77.0,1,Software Developer / Tech Generalist,1.2922185153868422,0.5461119082216528,1.0653515576222823,analytical thinking  negotiation  team work technology be btech mechanical engineering
